date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Mt. San Jacinto,W,10-1,10,1,9,win,20120203_rhet,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Feb 4,home,Mt. San Jacinto,L,3-2,3,2,1,win,20120204_dnql,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Feb 7,home,Desert,W,6-3,6,3,3,win,20120207_nvcy,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Feb 10,home,Rio Hondo,L,14-3,14,3,11,win,20120210_o55i,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Feb 14,home,Santa Ana,L,11-6,11,6,5,win,20120214_6foo,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Feb 18,home,Bakersfield,W,10-6,10,6,4,win,20120218_d498,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Feb 21,home,Saddleback,L,18-12,18,12,6,win,20120221_kn1a,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Feb 29,home,Southwestern,L,9-2,9,2,7,win,20120229_0waw,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Mar 1,home,Palomar,L,3-1,3,1,2,win,20120301_w2iy,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Mar 6,home,Imperial Valley,W,4-3,4,3,1,win,20120306_og3e,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Mar 8,home,Grossmont,L,11-2,11,2,9,win,20120308_lhb3,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Mar 13,home,Southwestern,W,3-1,3,1,2,win,20120313_0xvx,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Mar 16,home,Southwestern,L,6-0,6,0,6,win,20120316_thmg,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
Mar 21,home,Palomar,W,3-2,3,2,1,win,20120321_sr5x,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Diego Mesa,sandiegomesa,garrettgallacherjhm6,Garrett Gallacher
