date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 25,home,Skyline,W,7-0,7,0,7,win,20190125_pzcb,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Jan 27,home,Feather River,L,11-5,11,5,6,win,20190127_2tqp,1,0,0,0,3.1,3,3,3,8.10,4,4,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Jan 29,home,Mission,L,5-4,5,4,1,win,20190129_63xn,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Jan 31,home,Los Medanos,W,2-1,2,1,1,win,20190131_8to1,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Feb 1,home,Los Medanos,W,15-7,15,7,8,win,20190201_612l,1,1,0,0,6.0,7,4,3,4.50,4,1,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Feb 1,home,Los Medanos,W,5-4,5,4,1,win,20190201_p9oo,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Feb 6,home,Folsom Lake,W,10-1,10,1,9,win,20190206_wjn7,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Feb 8,home,Chabot,W,3-0,3,0,3,win,20190208_63q7,1,0,0,0,6.0,3,0,0,0.00,3,7,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Feb 9,home,Chabot,W,9-8,9,8,1,win,20190209_lwy7,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Feb 12,home,Folsom Lake,W,8-3,8,3,5,win,20190212_3b7r,0,0,0,1,0.1,,,,0.00,1,1,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Feb 18,home,Hartnell,W,6-1,6,1,5,win,20190218_mzep,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Feb 18,home,Hartnell,W,4-0,4,0,4,win,20190218_fyvn,1,1,0,0,5.2,1,0,0,0.00,1,8,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Feb 22,home,Santa Rosa,L,4-2,4,2,2,win,20190222_5qt0,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Feb 23,home,Cabrillo,L,8-4,8,4,4,win,20190223_h6l0,1,0,0,0,5.0,2,0,0,0.00,3,5,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Mar 7,home,Taft,L,11-2,11,2,9,win,20190307_0zfs,1,0,1,0,5.0,4,5,2,3.60,6,5,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Mar 8,home,Taft,W,12-8,12,8,4,win,20190308_k359,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Mar 9,home,Taft,W,10-4,10,4,6,win,20190309_1umq,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Mar 12,home,Reedley,W,11-5,11,5,6,win,20190312_jxo6,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Mar 14,home,Reedley,W,7-5,7,5,2,win,20190314_f73n,1,0,0,0,3.0,3,3,2,6.00,4,5,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Mar 29,home,Sequoias,L,2-1,2,1,1,win,20190329_jkk1,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Mar 30,home,Sequoias,W,13-1,13,1,12,win,20190330_7txv,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Apr 2,home,West Hills Coalinga,W,12-0,12,0,12,win,20190402_koib,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Apr 4,home,West Hills Coalinga,W,15-1,15,1,14,win,20190404_92z8,1,0,0,0,3.0,1,0,0,0.00,2,5,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Apr 6,home,West Hills Coalinga,W,15-5,15,5,10,win,20190406_4stk,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Apr 9,home,Merced,W,11-4,11,4,7,win,20190409_w4d2,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Apr 11,home,Merced,W,8-3,8,3,5,win,20190411_9qpf,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
Apr 13,home,Merced,W,10-1,10,1,9,win,20190413_89e9,0,0,0,0,3.0,,,,0.00,1,4,2019,2018-19,Fresno City,fresno,kohlsimas9x62,Kohl Simas
