date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 30,home,Pasadena City,L,5-4,5,4,1,win,20180130_mp4b,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 1,home,El Camino,L,13-3,13,3,10,win,20180201_m4rr,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 3,home,Mt. San Antonio,L,6-2,6,2,4,win,20180203_h9u4,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 3,home,Mt. San Antonio,W,8-7,8,7,1,win,20180203_4js8,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 8,home,Rio Hondo,W,10-7,10,7,3,win,20180208_stbk,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 9,home,Allan Hancock,W,7-2,7,2,5,win,20180209_d6d1,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 10,home,Canyons,L,4-3,4,3,1,win,20180210_1tux,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 13,home,Irvine Valley,W,13-5,13,5,8,win,20180213_o9dm,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 15,home,Irvine Valley,L,13-1,13,1,12,win,20180215_tfrc,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 17,home,Santa Ana,L,6-3,6,3,3,win,20180217_sd23,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 21,home,Saddleback,L,5-4,5,4,1,win,20180221_tlci,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 22,home,Rio Hondo,L,8-7,8,7,1,win,20180222_lwoa,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 24,home,Barstow,W,9-3,9,3,6,win,20180224_bw33,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Feb 28,home,San Bernardino Valley,W,4-2,4,2,2,win,20180228_7sqr,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 1,home,San Bernardino Valley,W,8-6,8,6,2,win,20180301_6m8p,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 5,home,San Bernardino Valley,W,4-3,4,3,1,win,20180305_blns,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 6,home,Southwestern,W,5-4,5,4,1,win,20180306_emp1,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 8,home,Southwestern,W,5-3,5,3,2,win,20180308_nb33,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 10,home,Southwestern,L,5-4,5,4,1,win,20180310_6g7o,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 13,home,Mt. San Jacinto,L,2-1,2,1,1,win,20180313_qg6i,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 15,home,Mt. San Jacinto,W,19-11,19,11,8,win,20180315_6g0y,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 17,home,Mt. San Jacinto,W,6-4,6,4,2,win,20180317_vkgi,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 20,home,Imperial Valley,W,13-2,13,2,11,win,20180320_ymga,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 20,home,Imperial Valley,W,22-7,22,7,15,win,20180320_4v4c,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 23,home,Imperial Valley,L,6-3,6,3,3,win,20180323_a0t4,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 27,home,LA Pierce,L,7-6,7,6,1,win,20180327_i1sq,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 28,home,Fullerton,W,12-8,12,8,4,win,20180328_fm5s,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Mar 30,home,LA Mission,W,5-4,5,4,1,win,20180330_im3s,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Apr 3,home,San Diego City,W,12-6,12,6,6,win,20180403_j5wu,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
Apr 5,home,San Diego City,W,9-6,9,6,3,win,20180405_vzhj,0,0,0,0,0.0,,,,0.00,,,2018,,San Diego Mesa,sandiegomesa,tylerleskiwvxty,Tyler Leskiw
