date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Modesto,L,9-1,9,1,8,win,20220203_d2p3,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Yuba,yuba,brandontaddylzad,Brandon Taddy
Feb 11,home,Lassen,L,3-2,3,2,1,win,20220211_gn4k,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Yuba,yuba,brandontaddylzad,Brandon Taddy
Feb 12,home,Lassen,L,22-4,22,4,18,win,20220212_cf52,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Yuba,yuba,brandontaddylzad,Brandon Taddy
Feb 18,home,Sierra,L,15-11,15,11,4,win,20220218_nny7,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Yuba,yuba,brandontaddylzad,Brandon Taddy
Feb 19,home,San Joaquin Delta,L,25-3,25,3,22,win,20220219_dvwd,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Yuba,yuba,brandontaddylzad,Brandon Taddy
Mar 3,home,Folsom Lake,L,6-5,6,5,1,win,20220303_x11c,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Yuba,yuba,brandontaddylzad,Brandon Taddy
Mar 5,home,Napa Valley,L,5-3,5,3,2,win,20220305_0trm,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Yuba,yuba,brandontaddylzad,Brandon Taddy
Apr 5,home,Mendocino,L,17-12,17,12,5,win,20220405_cgai,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Yuba,yuba,brandontaddylzad,Brandon Taddy
Apr 19,home,Marin,L,21-6,21,6,15,win,20220419_avcz,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Yuba,yuba,brandontaddylzad,Brandon Taddy
Apr 29,home,Contra Costa,L,11-8,11,8,3,win,20220429_v3xx,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Yuba,yuba,brandontaddylzad,Brandon Taddy
