date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Fullerton,W,8-7,8,7,1,win,20120203_mjq7,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Feb 4,home,Cypress,L,9-6,9,6,3,win,20120204_ks32,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Feb 5,home,Oxnard,W,5-1,5,1,4,win,20120205_3rn1,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Feb 10,home,Southwestern,L,4-1,4,1,3,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Feb 11,home,Grossmont,W,10-4,10,4,6,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Feb 11,home,San Diego City,W,4-1,4,1,3,win,20120211_0b36,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Feb 14,home,Saddleback,L,13-6,13,6,7,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Feb 16,home,LA Mission,L,7-1,7,1,6,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Feb 17,home,LA Mission,L,6-5,6,5,1,win,20120217_pjjc,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Feb 21,home,Victor Valley,W,12-4,12,4,8,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Feb 23,home,Victor Valley,W,15-5,15,5,10,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Feb 25,home,Victor Valley,W,9-3,9,3,6,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Feb 28,home,Antelope Valley,L,3-1,3,1,2,win,20120228_5tt4,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 1,home,Antelope Valley,W,5-4,5,4,1,win,20120301_1ne7,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 3,home,Antelope Valley,L,5-2,5,2,3,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 6,home,Mt. San Jacinto,W,2-1,2,1,1,win,20120306_5au4,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 8,home,Mt. San Jacinto,W,10-4,10,4,6,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 10,home,Mt. San Jacinto,L,16-8,16,8,8,win,20120310_chkk,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 13,home,Desert,W,6-0,6,0,6,win,20120313_8cfu,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 15,home,Desert,W,14-5,14,5,9,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 17,home,Desert,W,17-2,17,2,15,win,20120317_ih7j,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 20,home,Cerro Coso,W,14-0,14,0,14,win,20120320_7mz1,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 22,home,Cerro Coso,W,28-13,28,13,15,win,20120322_f8wt,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 24,home,Cerro Coso,W,5-4,5,4,1,win,20120324_1l14,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 27,home,Rio Hondo,L,3-2,3,2,1,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 29,home,Rio Hondo,L,8-7,8,7,1,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Mar 31,home,Rio Hondo,L,6-4,6,4,2,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Apr 3,home,Golden West,L,6-1,6,1,5,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Apr 5,home,Golden West,W,12-5,12,5,7,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Apr 10,home,San Bernardino,L,6-2,6,2,4,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Apr 12,home,San Bernardino,L,11-6,11,6,5,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Apr 16,home,San Bernardino,W,5-4,5,4,1,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Apr 17,home,Barstow,W,5-1,5,1,4,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Apr 19,home,Barstow,W,22-1,22,1,21,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Apr 21,home,Barstow,W,15-9,15,9,6,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
Apr 28,home,Saddleback,L,7-6,7,6,1,win,,,,,,,,,,,,,2012,2011-12,Chaffey,chaffey,mattvalenzuelaen6j,Matt Valenzuela
