date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 8,home,Solano,W,11-4,11,4,7,win,20120208_zb5a,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Feb 9,home,Shasta,W,5-1,5,1,4,win,20120209_015y,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Feb 10,home,Feather River,L,7-5,7,5,2,win,20120210_lohc,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Feb 17,home,Hartnell,L,11-4,11,4,7,win,20120217_fe80,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Feb 23,home,Mission,L,18-4,18,4,14,win,20120223_reit,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Feb 28,home,Solano,L,18-7,18,7,11,win,20120228_agwz,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Mar 15,home,Santa Rosa,L,1-0,1,0,1,win,20120315_uhro,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Mar 20,home,Modesto,L,3-2,3,2,1,win,20120320_s0nv,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Apr 5,home,Sacramento City,L,11-2,11,2,9,win,20120405_jw6n,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Apr 11,home,Diablo Valley,L,11-0,11,0,11,win,20120411_l87o,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Apr 14,home,Diablo Valley,L,9-1,9,1,8,win,20120414_uxex,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Apr 16,home,Diablo Valley,L,15-4,15,4,11,win,20120416_r1h2,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Apr 21,home,Sierra,L,9-1,9,1,8,win,20120421_e5a5,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Apr 24,home,Santa Rosa,L,2-0,2,0,2,win,20120424_zxcu,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Apr 26,home,Cosumnes River,L,10-3,10,3,7,win,20120426_a2o6,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
Apr 27,home,Diablo Valley,L,6-1,6,1,5,win,20120427_0yvj,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank
