date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 30,home,Glendale,L,8-4,8,4,4,win,20140130_tjdw,0,0,0,0,0.0,,,,0.00,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Jan 31,home,Mt. San Jacinto,L,6-2,6,2,4,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Feb 1,home,Canyons,L,6-1,6,1,5,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Feb 4,home,Santa Ana,L,12-4,12,4,8,win,20140204_zaew,0,0,0,0,0.0,,,,0.00,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Feb 8,home,Ventura,W,2-0,2,0,2,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Feb 11,home,LA Pierce,L,6-5,6,5,1,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Feb 15,home,Rio Hondo,W,6-2,6,2,4,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Feb 18,home,Riverside,L,6-5,6,5,1,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Feb 20,home,Mt. San Jacinto,W,6-1,6,1,5,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Feb 22,home,Canyons,W,7-6,7,6,1,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Feb 25,home,Riverside,W,7-2,7,2,5,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 1,home,Ventura,,,,,5,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 4,home,LA Harbor,W,4-1,4,1,3,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 6,home,LA Harbor,W,11-4,11,4,7,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 8,home,LA Harbor,W,13-3,13,3,10,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 11,home,East Los Angeles,L,6-4,6,4,2,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 13,home,East Los Angeles,L,7-2,7,2,5,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 15,home,East Los Angeles,L,5-3,5,3,2,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 18,home,El Camino,W,2-1,2,1,1,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 20,home,El Camino,L,2-1,2,1,1,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 22,home,El Camino,W,5-4,5,4,1,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 25,home,Long Beach,L,2-1,2,1,1,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 27,home,Long Beach,L,12-3,12,3,9,win,20140327_jkmj,0,0,0,0,0.0,,,,0.00,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Mar 29,home,Long Beach,W,5-1,5,1,4,win,20140329_vwoo,0,0,0,0,0.0,,,,0.00,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Apr 1,home,El Camino-Compton Center,W,9-1,9,1,8,win,20140401_9tnj,0,0,0,0,0.0,,,,0.00,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Apr 3,home,El Camino-Compton Center,W,8-3,8,3,5,win,20140403_p40x,0,0,0,0,0.0,,,,0.00,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Apr 5,home,El Camino-Compton Center,W,16-8,16,8,8,win,20140405_2u1z,0,0,0,0,0.0,,,,0.00,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Apr 8,home,Cerritos,L,6-4,6,4,2,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Apr 10,home,Cerritos,W,8-7,8,7,1,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Apr 12,home,Cerritos,L,6-4,6,4,2,win,20140412_a01q,0,0,0,0,0.0,,,,0.00,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Apr 15,home,Citrus,W,10-7,10,7,3,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Apr 17,home,Citrus,W,6-2,6,2,4,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
Apr 18,home,Ventura,L,5-4,5,4,1,win,,,,,,,,,,,,,2014,,Mt. San Antonio,mtsanantonio,lawrencedomingueztu87,Lawrence Dominguez
