date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Bakersfield,W,4-3,4,3,1,win,20230127_nrdr,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Jan 27,home,Bakersfield,L,7-1,7,1,6,win,20230127_60yl,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Jan 28,home,Bakersfield,L,10-7,10,7,3,win,20230128_cvsa,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Feb 2,home,Ohlone,W,5-4,5,4,1,win,20230202_tssu,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Feb 3,home,Ohlone,L,11-3,11,3,8,win,20230203_jiij,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Feb 4,home,Saddleback,L,16-6,16,6,10,win,20230204_sd4p,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Feb 7,home,Fullerton,L,12-3,12,3,9,win,20230207_3l5c,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Feb 9,home,LA Harbor,L,3-1,3,1,2,win,20230209_u0cn,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Feb 11,home,Cypress,W,7-5,7,5,2,win,20230211_8sa0,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Feb 14,home,LA Harbor,W,6-1,6,1,5,win,20230214_2mmo,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Feb 16,home,Canyons,L,14-6,14,6,8,win,20230216_isb6,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Feb 21,home,Ventura,L,9-1,9,1,8,win,20230221_wgh0,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Feb 22,home,Ventura,W,5-2,5,2,3,win,20230222_4zq7,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 2,home,Allan Hancock,L,10-3,10,3,7,win,20230302_fs6b,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 3,home,Ventura,W,5-1,5,1,4,win,20230303_aj62,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 4,home,Allan Hancock,L,6-0,6,0,6,win,20230304_9i7a,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 7,home,LA Pierce,W,11-8,11,8,3,win,20230307_z76o,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 8,home,LA Pierce,W,23-9,23,9,14,win,20230308_nm3d,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 9,home,LA Pierce,W,12-2,12,2,10,win,20230309_q12s,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 16,home,East Los Angeles,W,10-5,10,5,5,win,20230316_vh2q,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 18,home,East Los Angeles,L,6-2,6,2,4,win,20230318_vk68,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 24,home,Allan Hancock,W,1-0,1,0,1,win,20230324_k3s0,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 25,home,Cuesta,W,4-3,4,3,1,win,20230325_696r,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 25,home,Cuesta,L,11-0,11,0,11,win,20230325_6imh,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 27,home,Cuesta,L,13-4,13,4,9,win,20230327_h11u,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 28,home,Oxnard,W,3-1,3,1,2,win,20230328_e1nh,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Mar 31,home,Oxnard,L,7-6,7,6,1,win,20230331_9qty,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Apr 1,home,Oxnard,W,3-1,3,1,2,win,20230401_gic9,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Apr 4,home,LA Valley,W,6-2,6,2,4,win,20230404_44g3,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Apr 5,home,LA Valley,L,5-1,5,1,4,win,20230405_04tk,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Apr 11,home,Santa Barbara,L,14-0,14,0,14,win,20230411_1irp,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Apr 13,home,Santa Barbara,L,2-0,2,0,2,win,20230413_frl8,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
Apr 15,home,Santa Barbara,L,8-7,8,7,1,win,20230415_hs0w,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,shaneleonggrieger5fm3,Shane Leong-Grieger
