date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Allan Hancock,L,9-3,9,3,6,win,20170126_ml2y,0,0,0,0,0.1,,1,,0.00,3,,2017,2016-17,LA Pierce,lapierce,mylescruzu0dz,Myles Cruz
Feb 2,home,Moorpark,L,9-2,9,2,7,win,20170202_psbq,0,0,0,0,1.2,,,,0.00,1,2,2017,2016-17,LA Pierce,lapierce,mylescruzu0dz,Myles Cruz
Feb 14,home,Taft,W,17-8,17,8,9,win,20170214_sz6h,0,0,0,0,1.0,2,3,3,27.00,3,,2017,2016-17,LA Pierce,lapierce,mylescruzu0dz,Myles Cruz
Feb 23,home,Oxnard,L,9-1,9,1,8,win,20170223_gxw8,0,0,0,0,1.0,1,4,4,36.00,4,,2017,2016-17,LA Pierce,lapierce,mylescruzu0dz,Myles Cruz
Feb 28,home,Ventura,L,8-1,8,1,7,win,20170228_38ey,1,0,1,0,0.1,3,6,5,135.00,2,0,2017,2016-17,LA Pierce,lapierce,mylescruzu0dz,Myles Cruz
Mar 19,home,Ventura,L,3-2,3,2,1,win,20170319_33zb,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,LA Pierce,lapierce,mylescruzu0dz,Myles Cruz
Apr 4,home,LA Mission,L,12-4,12,4,8,win,20170404_455p,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,LA Pierce,lapierce,mylescruzu0dz,Myles Cruz
Apr 6,home,Bakersfield,W,3-0,3,0,3,win,20170406_57q0,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,LA Pierce,lapierce,mylescruzu0dz,Myles Cruz
Apr 7,home,Bakersfield,W,8-4,8,4,4,win,20170407_cj9r,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,LA Pierce,lapierce,mylescruzu0dz,Myles Cruz
Apr 12,home,Fullerton,L,6-3,6,3,3,win,20170412_fsdc,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,LA Pierce,lapierce,mylescruzu0dz,Myles Cruz
Apr 20,home,LA Valley,W,9-8,9,8,1,win,20170420_7z9d,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,LA Pierce,lapierce,mylescruzu0dz,Myles Cruz
Apr 25,home,West LA,W,15-11,15,11,4,win,20170425_vwaj,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,LA Pierce,lapierce,mylescruzu0dz,Myles Cruz
