date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Modesto,L,4-1,4,1,3,win,20120203_tdu5,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Feb 3,home,De Anza,L,7-3,7,3,4,win,20120203_e2rn,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Feb 4,home,American River,W,13-10,13,10,3,win,20120204_70rd,0,0,0,1,0.2,0,0,0,0.00,0,0,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Feb 9,home,American River,L,5-1,5,1,4,win,20120209_015y,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Feb 10,home,Sierra,W,5-3,5,3,2,win,20120210_8jw9,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Feb 11,home,American River,W,13-10,13,10,3,win,20120211_cbce,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Feb 17,home,Skyline,W,5-2,5,2,3,win,20120217_h9b6,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Feb 18,home,Skyline,W,10-0,10,0,10,win,20120218_bt9y,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Feb 19,home,Skyline,W,9-2,9,2,7,win,20120219_nann,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Feb 24,home,Napa,W,8-6,8,6,2,win,20120224_zfy6,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Feb 25,home,Napa,L,13-7,13,7,6,win,20120225_qdh1,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Feb 25,home,Napa,W,8-4,8,4,4,win,20120225_gmay,0,1,0,0,1.0,1,2,1,9.00,1,1,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Feb 28,home,Cosumnes River,L,8-0,8,0,8,win,20120228_babe,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Mar 3,home,Feather River,L,15-5,15,5,10,win,20120303_3sfc,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Mar 3,home,Feather River,W,4-0,4,0,4,win,20120303_0wy9,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Mar 9,home,Siskiyous,W,16-1,16,1,15,win,20120309_wi4w,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Mar 10,home,Siskiyous,W,10-0,10,0,10,win,20120310_eo6z,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Mar 10,home,Siskiyous,L,14-7,14,7,7,win,20120310_ahot,0,0,0,0,0.2,3,2,2,27.00,0,0,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Mar 19,home,Butte,L,7-4,7,4,3,win,20120319_gi90,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Mar 19,home,Butte,W,4-3,4,3,1,win,20120319_x0uy,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
Mar 20,home,Butte,W,13-10,13,10,3,win,20120320_dsok,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Shasta,shasta,andrewtracyaf5a,Andrew Tracy
