date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 1,home,Citrus,W,4-0,4,0,4,win,20140201_m0v2,0,0,0,0,0.0,,,,0.00,,,2014,,Cerritos,cerritos,josephaguirref4tq,Joseph Aguirre
Feb 4,home,Ventura,L,7-4,7,4,3,win,20140204_mbyi,0,0,0,0,0.0,,,,0.00,,,2014,,Cerritos,cerritos,josephaguirref4tq,Joseph Aguirre
Feb 7,home,Cerro Coso,W,9-3,9,3,6,win,20140207_dcqo,0,0,0,0,0.0,,,,0.00,,,2014,,Cerritos,cerritos,josephaguirref4tq,Joseph Aguirre
Feb 8,home,Oxnard,L,11-2,11,2,9,win,20140208_pom7,0,0,0,0,0.0,,,,0.00,,,2014,,Cerritos,cerritos,josephaguirref4tq,Joseph Aguirre
Mar 4,home,El Camino,L,2-0,2,0,2,win,20140304_gygi,0,0,0,0,0.0,,,,0.00,,,2014,,Cerritos,cerritos,josephaguirref4tq,Joseph Aguirre
Mar 15,home,Long Beach,W,7-4,7,4,3,win,20140315_j6m8,0,0,0,0,0.0,,,,0.00,,,2014,,Cerritos,cerritos,josephaguirref4tq,Joseph Aguirre
Mar 18,home,LA Harbor,W,6-5,6,5,1,win,20140318_w6fg,0,0,0,0,0.0,,,,0.00,,,2014,,Cerritos,cerritos,josephaguirref4tq,Joseph Aguirre
Apr 16,home,Cuesta,W,14-0,14,0,14,win,20140416_gehh,0,0,0,0,0.0,,,,0.00,,,2014,,Cerritos,cerritos,josephaguirref4tq,Joseph Aguirre
Apr 24,home,El Camino-Compton Center,L,7-5,7,5,2,win,20140424_8w4s,0,0,0,0,0.0,,,,0.00,,,2014,,Cerritos,cerritos,josephaguirref4tq,Joseph Aguirre
Apr 25,home,El Camino-Compton Center,W,5-3,5,3,2,win,20140425_3v31,0,0,0,0,0.0,,,,0.00,,,2014,,Cerritos,cerritos,josephaguirref4tq,Joseph Aguirre
