date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Mission,L,11-2,11,2,9,win,20230128_xodz,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Yuba,yuba,julianthamesujc7,Julian Thames
Feb 4,home,Lassen,L,9-8,9,8,1,win,20230204_g310,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Yuba,yuba,julianthamesujc7,Julian Thames
Feb 6,home,Butte,L,22-1,22,1,21,win,20230206_ezuz,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Yuba,yuba,julianthamesujc7,Julian Thames
Feb 13,home,Lassen,L,13-5,13,5,8,win,20230213_9tgx,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Yuba,yuba,julianthamesujc7,Julian Thames
Feb 17,home,Sierra,L,16-0,16,0,16,win,20230217_kwwh,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Yuba,yuba,julianthamesujc7,Julian Thames
Feb 25,home,Monterey Peninsula,L,13-5,13,5,8,win,20230225_iqkn,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Yuba,yuba,julianthamesujc7,Julian Thames
Mar 16,home,Solano,L,13-6,13,6,7,win,20230316_ol7t,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Yuba,yuba,julianthamesujc7,Julian Thames
Mar 23,home,Los Medanos,L,16-2,16,2,14,win,20230323_dnba,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Yuba,yuba,julianthamesujc7,Julian Thames
Mar 24,home,Los Medanos,L,9-3,9,3,6,win,20230324_u92d,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Yuba,yuba,julianthamesujc7,Julian Thames
Mar 27,home,Laney,L,7-4,7,4,3,win,20230327_0ceq,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Yuba,yuba,julianthamesujc7,Julian Thames
