date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Bakersfield,W,11-6,11,6,5,win,20170127_frm9,0,1,0,0,1.0,0,0,0,0.00,1,1,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Jan 28,home,Feather River,W,10-4,10,4,6,win,20170128_gs1h,0,0,0,0,1.0,,,,0.00,,3,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Jan 29,home,Fullerton,L,10-5,10,5,5,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Jan 31,home,Canyons,W,8-3,8,3,5,win,20170131_bod3,0,0,0,0,0.1,,,,0.00,1,1,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Feb 9,home,Citrus,L,8-5,8,5,3,win,20170209_em2l,0,0,0,0,1.0,1,,,0.00,,1,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Feb 14,home,Cerritos,L,1-0,1,0,1,win,20170214_x2lb,0,0,0,0,1.0,0,0,0,0.00,0,2,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Feb 16,home,LA Pierce,W,7-3,7,3,4,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Feb 21,home,LA Mission,W,9-0,9,0,9,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Feb 23,home,LA Mission,L,6-5,6,5,1,win,20170223_nyh3,0,0,0,0,0.0,1,,,0.00,1,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Feb 25,home,Pasadena City,W,7-2,7,2,5,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Feb 28,home,LA Pierce,W,8-1,8,1,7,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 2,home,Antelope Valley,W,6-0,6,0,6,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 4,home,Antelope Valley,L,3-2,3,2,1,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 7,home,Oxnard,W,7-2,7,2,5,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 9,home,Oxnard,W,4-2,4,2,2,win,20170309_3x2w,0,0,0,0,0.1,1,,,0.00,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 11,home,Moorpark,L,8-7,8,7,1,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 12,home,Citrus,W,9-1,9,1,8,win,20170312_fv9l,1,1,0,0,6.0,3,1,0,0.00,3,10,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 14,home,Moorpark,L,2-0,2,0,2,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 16,home,Cuesta,W,5-3,5,3,2,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 18,home,Cuesta,L,3-2,3,2,1,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 19,home,LA Pierce,W,3-2,3,2,1,win,20170319_33zb,0,0,0,0,0.2,,,,0.00,1,1,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 22,home,Allan Hancock,L,7-6,7,6,1,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 23,home,Allan Hancock,W,4-3,4,3,1,win,20170323_370p,0,0,0,0,1.1,,,,0.00,,1,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 25,home,Santa Barbara,W,8-2,8,2,6,win,20170325_k6uc,0,0,0,0,0.0,1,2,2,INF,1,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 28,home,Santa Barbara,L,7-4,7,4,3,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Mar 30,home,Oxnard,W,5-2,5,2,3,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 1,home,Oxnard,W,5-2,5,2,3,win,20170401_sshl,0,0,0,0,0.1,,,,0.00,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 4,home,Moorpark,L,6-5,6,5,1,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 6,home,Moorpark,L,6-5,6,5,1,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 7,home,Cuesta,W,7-2,7,2,5,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 8,home,Canyons,L,10-3,10,3,7,win,20170408_cgnx,0,0,0,0,0.0,,,,0.00,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 11,home,Pasadena City,L,5-4,5,4,1,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 12,home,Riverside,L,9-7,9,7,2,win,20170412_otyp,0,0,0,0,0.2,4,5,5,67.50,1,0,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 14,home,Taft,L,6-0,6,0,6,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 15,home,Orange Coast,L,11-5,11,5,6,win,20170415_ia5o,0,0,0,0,1.0,,,,0.00,1,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 18,home,Cuesta,L,8-7,8,7,1,win,20170418_28y5,0,0,1,0,5.0,4,1,1,1.80,1,4,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 20,home,Allan Hancock,W,5-4,5,4,1,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 22,home,Allan Hancock,L,7-6,7,6,1,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 25,home,Santa Barbara,L,6-5,6,5,1,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
Apr 27,home,Santa Barbara,W,8-0,8,0,8,win,,,,,,,,,,,,,2017,,Ventura,ventura,kodikoorndykp1qs,Kodi Koorndyk
