date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,Golden West,L,13-6,13,6,7,win,20200124_qhnl,0,0,0,0,0.0,,,,0.00,,,2020,,Palomar,palomar,noahkoehmstedta555,Noah Koehmstedt
Jan 25,home,Golden West,W,12-7,12,7,5,win,20200125_5b59,0,0,0,0,0.0,,,,0.00,,,2020,,Palomar,palomar,noahkoehmstedta555,Noah Koehmstedt
Jan 31,home,Glendale,W,9-7,9,7,2,win,20200131_7qs8,0,0,0,0,0.0,,,,0.00,,,2020,,Palomar,palomar,noahkoehmstedta555,Noah Koehmstedt
Feb 1,home,Fullerton,W,15-11,15,11,4,win,20200201_9k63,0,0,0,0,0.0,,,,0.00,,,2020,,Palomar,palomar,noahkoehmstedta555,Noah Koehmstedt
Feb 18,home,Saddleback,L,12-0,12,0,12,win,20200218_hk22,0,0,0,0,0.0,,,,0.00,,,2020,,Palomar,palomar,noahkoehmstedta555,Noah Koehmstedt
Feb 19,home,Desert,W,12-5,12,5,7,win,20200219_v3u6,0,0,0,0,0.0,,,,0.00,,,2020,,Palomar,palomar,noahkoehmstedta555,Noah Koehmstedt
Feb 22,home,Cypress,L,10-5,10,5,5,win,20200222_g1xm,0,0,0,0,0.0,,,,0.00,,,2020,,Palomar,palomar,noahkoehmstedta555,Noah Koehmstedt
Feb 25,home,Orange Coast,L,11-9,11,9,2,win,20200225_niwa,0,0,0,0,0.0,,,,0.00,,,2020,,Palomar,palomar,noahkoehmstedta555,Noah Koehmstedt
Feb 29,home,Grossmont,L,12-1,12,1,11,win,20200229_gpoa,0,0,0,0,0.0,,,,0.00,,,2020,,Palomar,palomar,noahkoehmstedta555,Noah Koehmstedt
Mar 7,home,Imperial Valley,W,23-4,23,4,19,win,20200307_h9u9,0,0,0,0,0.0,,,,0.00,,,2020,,Palomar,palomar,noahkoehmstedta555,Noah Koehmstedt
Mar 9,home,Imperial Valley,W,19-2,19,2,17,win,20200309_1vp4,0,0,0,0,0.0,,,,0.00,,,2020,,Palomar,palomar,noahkoehmstedta555,Noah Koehmstedt
Mar 11,home,San Diego Mesa,W,3-1,3,1,2,win,20200311_9y7w,0,0,0,0,0.0,,,,0.00,,,2020,,Palomar,palomar,noahkoehmstedta555,Noah Koehmstedt
