date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Yuba,W,8-5,8,5,3,win,20180127_nkoh,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Jan 27,home,Yuba,W,8-2,8,2,6,win,20180127_k0up,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Jan 30,home,Santa Rosa,L,10-5,10,5,5,win,20180130_mksv,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Feb 2,home,Contra Costa,W,8-1,8,1,7,win,20180202_uvx1,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Feb 3,home,Contra Costa,W,9-0,9,0,9,win,20180203_dkzc,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Feb 6,home,Hartnell,W,17-10,17,10,7,win,20180206_ufsm,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Feb 9,home,Sacramento City,L,8-4,8,4,4,win,20180209_k9ut,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Feb 10,home,Sacramento City,L,6-2,6,2,4,win,20180210_ahgj,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Feb 13,home,Monterey Peninsula,W,4-0,4,0,4,win,20180213_n4qq,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Feb 16,home,Reedley,W,11-9,11,9,2,win,20180216_z6kc,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Feb 17,home,Reedley,L,10-8,10,8,2,win,20180217_u5xb,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Feb 20,home,San Joaquin Delta,L,12-0,12,0,12,win,20180220_q567,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Feb 27,home,Skyline,W,11-7,11,7,4,win,20180227_belc,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Feb 28,home,Cabrillo,L,14-9,14,9,5,win,20180228_5j2n,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Mar 6,home,San Francisco,L,9-0,9,0,9,win,20180306_md5p,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Apr 19,home,Mission,L,16-9,16,9,7,win,20180419_6t5y,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Apr 21,home,Mission,L,5-4,5,4,1,win,20180421_ozch,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
Apr 24,home,Chabot,W,4-3,4,3,1,win,20180424_1m1z,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,De Anza,deanza,diegofisherzwm6,Diego Fisher
