date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 30,home,Southwestern,L,9-3,9,3,6,win,20150130_6o3o,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Jan 31,home,Desert,W,10-3,10,3,7,win,20150131_w33t,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Feb 5,home,Cuesta,W,9-1,9,1,8,win,20150205_c9df,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Feb 6,home,Cuesta,W,14-8,14,8,6,win,20150206_m0a8,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Feb 7,home,Cuesta,W,4-2,4,2,2,win,20150207_uley,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Feb 10,home,Long Beach,W,6-5,6,5,1,win,20150210_55d0,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Feb 14,home,Long Beach,W,8-1,8,1,7,win,20150214_r7lv,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Feb 17,home,Southwestern,L,2-1,2,1,1,win,20150217_va13,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Feb 19,home,Canyons,W,4-3,4,3,1,win,20150219_yf0u,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Feb 21,home,Canyons,L,5-4,5,4,1,win,20150221_rzec,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Feb 26,home,Riverside,W,4-3,4,3,1,win,20150226_tvw9,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Feb 28,home,Santa Ana,L,9-7,9,7,2,win,20150228_1u8e,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Apr 7,home,Cypress,L,15-9,15,9,6,win,20150407_2385,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
Apr 16,home,Golden West,L,5-4,5,4,1,win,20150416_m9hs,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
May 1,home,Long Beach,W,18-3,18,3,15,win,20150501_jfaw,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
May 8,home,Glendale,L,13-0,13,0,13,win,20150508_yu00,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
May 16,home,Santa Barbara,W,5-2,5,2,3,win,20150516_03ti,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
May 23,home,San Joaquin  Delta,W,5-0,5,0,5,win,20150523_nn8n,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Orange Coast,orangecoast,mondesigutierrezrwbe,Mondesi Gutierrez
