date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 30,home,LA Mission,W,6-0,6,0,6,win,20160130_zzxz,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Feb 4,home,El Camino-Compton Center,W,5-0,5,0,5,win,20160204_2k6r,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Feb 16,home,El Camino,L,10-5,10,5,5,win,20160216_fdrg,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Feb 19,home,El Camino,L,11-7,11,7,4,win,20160219_xqff,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Feb 20,home,El Camino,L,5-2,5,2,3,win,20160220_m6a3,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Feb 23,home,Citrus,L,7-6,7,6,1,win,20160223_llre,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Feb 27,home,Desert,W,11-4,11,4,7,win,20160227_sbfv,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Mar 1,home,Cerro Coso,L,12-1,12,1,11,win,20160301_s9cd,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Mar 10,home,Barstow,W,19-5,19,5,14,win,20160310_wgxn,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Mar 15,home,Desert,W,6-2,6,2,4,win,20160315_an5k,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Mar 22,home,Cerro Coso,W,11-1,11,1,10,win,20160322_vv3j,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Mar 24,home,Cerro Coso,W,22-5,22,5,17,win,20160324_o07k,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Mar 26,home,Cerro Coso,W,18-4,18,4,14,win,20160326_fsrp,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Mar 31,home,Rio Hondo,L,16-6,16,6,10,win,20160331_lheu,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Apr 5,home,Victor Valley,W,16-4,16,4,12,win,20160405_qd9b,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Apr 9,home,Victor Valley,W,8-1,8,1,7,win,20160409_n4q2,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Apr 21,home,Barstow,W,13-7,13,7,6,win,20160421_uc8r,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Apr 23,home,Barstow,L,9-6,9,6,3,win,20160423_j5gh,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
Apr 29,home,Chaffey,L,8-2,8,2,6,win,20160429_c4vp,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,San Bernardino,sanbernardino,ryanredfordjauk,Ryan Redford
