date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 26,home,Porterville,W,17-3,17,3,14,win,20180126_lkry,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Jan 27,home,Porterville,W,4-1,4,1,3,win,20180127_c4ct,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Jan 27,home,Porterville,W,12-3,12,3,9,win,20180127_hy2m,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Feb 2,home,Yuba,L,10-5,10,5,5,win,20180202_w2u8,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Feb 3,home,Yuba,L,8-5,8,5,3,win,20180203_st8z,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Feb 3,home,Yuba,W,3-1,3,1,2,win,20180203_gniw,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Feb 8,home,Napa Valley,L,9-4,9,4,5,win,20180208_64c7,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Feb 10,home,Cosumnes River,W,7-6,7,6,1,win,20180210_s2dx,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Feb 15,home,Marin,L,7-4,7,4,3,win,20180215_1wbh,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Feb 16,home,Mendocino,L,5-1,5,1,4,win,20180216_dapg,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Feb 16,home,Mendocino,L,7-1,7,1,6,win,20180216_ii18,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Feb 25,home,Siskiyous,W,7-5,7,5,2,win,20180225_8ejv,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Feb 25,home,Siskiyous,L,4-3,4,3,1,win,20180225_012c,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Mar 5,home,Butte,W,13-7,13,7,6,win,20180305_6sdv,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Mar 11,home,Shasta,L,10-7,10,7,3,win,20180311_st4t,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Mar 19,home,Feather River,L,7-4,7,4,3,win,20180319_a057,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Mar 20,home,Feather River,L,9-2,9,2,7,win,20180320_46i1,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Mar 26,home,Redwoods,L,11-4,11,4,7,win,20180326_yx5n,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Mar 31,home,Siskiyous,W,9-4,9,4,5,win,20180331_78r8,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Apr 8,home,Butte,L,13-2,13,2,11,win,20180408_2nrc,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Apr 9,home,Butte,W,8-4,8,4,4,win,20180409_9ijq,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Apr 14,home,Shasta,W,4-3,4,3,1,win,20180414_yt7f,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Apr 20,home,Feather River,L,12-4,12,4,8,win,20180420_nmpu,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Apr 21,home,Feather River,L,7-6,7,6,1,win,20180421_n9uv,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Apr 25,home,Redwoods,L,15-0,15,0,15,win,20180425_sxm2,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
Apr 25,home,Redwoods,L,5-4,5,4,1,win,20180425_k8ny,0,0,0,0,0.0,,,,0.00,,,2018,,Lassen,lassen,jordandicusgyw0,Jordan Dicus
