date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 31,home,Antelope Valley,L,4-3,4,3,1,win,20180131_vfyi,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Feb 3,home,East Los Angeles,L,3-0,3,0,3,win,20180203_l26d,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Feb 8,home,Irvine Valley,L,13-10,13,10,3,win,20180208_v9x8,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Feb 10,home,Mt. San Antonio,L,14-8,14,8,6,win,20180210_98aj,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Feb 13,home,Citrus,L,8-1,8,1,7,win,20180213_x0er,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Feb 17,home,Cerritos,L,14-3,14,3,11,win,20180217_nd5t,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Mar 1,home,Antelope Valley,L,11-10,11,10,1,win,20180301_4fum,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Mar 8,home,Imperial Valley,W,9-8,9,8,1,win,20180308_0ei5,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Mar 9,home,Imperial Valley,W,5-3,5,3,2,win,20180309_curz,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Mar 15,home,San Diego Mesa,L,19-11,19,11,8,win,20180315_6g0y,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Mar 20,home,San Diego City,L,4-2,4,2,2,win,20180320_mkiq,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Mar 24,home,San Diego City,W,16-3,16,3,13,win,20180324_ei9t,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Apr 7,home,Palomar,W,9-6,9,6,3,win,20180407_0fxf,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Apr 10,home,Southwestern,L,14-6,14,6,8,win,20180410_nurw,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Apr 12,home,Southwestern,L,16-1,16,1,15,win,20180412_lvsg,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Apr 20,home,Fullerton,L,14-7,14,7,7,win,20180420_fgvx,1,0,1,0,1.0,3,3,1,9.00,1,0,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Apr 21,home,Desert,L,13-3,13,3,10,win,20180421_zyu0,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Apr 24,home,San Bernardino Valley,W,16-0,16,0,16,win,20180424_axx1,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
Apr 27,home,San Bernardino Valley,L,13-3,13,3,10,win,20180427_7fhu,0,0,0,0,0.0,,,,0.00,,,2018,,Mt. San Jacinto,mtsanjacinto,jacobboneyth9b,Jacob Boney
