date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Marin,W,7-6,7,6,1,win,20220127_utpp,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Diablo Valley,diablovalley,jessevelderspcuz,Jesse Velders
Jan 28,home,San Francisco,W,6-3,6,3,3,win,20220128_ni4d,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Diablo Valley,diablovalley,jessevelderspcuz,Jesse Velders
Jan 29,home,Marin,L,7-5,7,5,2,win,20220129_ats9,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Diablo Valley,diablovalley,jessevelderspcuz,Jesse Velders
Feb 3,home,San Mateo,L,16-3,16,3,13,win,20220203_kkyt,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Diablo Valley,diablovalley,jessevelderspcuz,Jesse Velders
Feb 5,home,Cabrillo,W,4-3,4,3,1,win,20220205_n2fd,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Diablo Valley,diablovalley,jessevelderspcuz,Jesse Velders
Feb 10,home,Solano,W,10-0,10,0,10,win,20220210_2uy0,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Diablo Valley,diablovalley,jessevelderspcuz,Jesse Velders
Feb 11,home,Monterey Peninsula,L,6-2,6,2,4,win,20220211_lv1h,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Diablo Valley,diablovalley,jessevelderspcuz,Jesse Velders
Feb 12,home,Cabrillo,W,10-9,10,9,1,win,20220212_dh0d,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Diablo Valley,diablovalley,jessevelderspcuz,Jesse Velders
Feb 17,home,Chabot,W,10-3,10,3,7,win,20220217_vs43,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Diablo Valley,diablovalley,jessevelderspcuz,Jesse Velders
Feb 18,home,San Mateo,L,19-12,19,12,7,win,20220218_xtrl,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Diablo Valley,diablovalley,jessevelderspcuz,Jesse Velders
