date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,LA Valley,W,7-5,7,5,2,win,20170127_8mu3,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Jan 28,home,Oxnard,L,11-5,11,5,6,win,20170128_83uv,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Jan 31,home,West LA,W,5-2,5,2,3,win,20170131_5vyg,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Feb 2,home,Santa Ana,L,20-0,20,0,20,win,20170202_ikgt,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Feb 4,home,San Diego City,L,2-0,2,0,2,win,20170204_cc6l,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Feb 9,home,San Bernardino,W,5-4,5,4,1,win,20170209_q0cz,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Feb 10,home,Irvine Valley,L,2-1,2,1,1,win,20170210_nctc,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Feb 14,home,San Bernardino,W,16-5,16,5,11,win,20170214_b1qq,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Feb 16,home,LA Mission,L,9-2,9,2,7,win,20170216_s7fn,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Feb 22,home,Imperial Valley,W,3-0,3,0,3,win,20170222_fv5m,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Mar 2,home,Chaffey,L,22-6,22,6,16,win,20170302_l6vs,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Mar 4,home,Chaffey,L,5-3,5,3,2,win,20170304_dcd0,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Mar 7,home,Pasadena City,L,17-8,17,8,9,win,20170307_c412,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Mar 9,home,Pasadena City,L,6-2,6,2,4,win,20170309_kml9,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Mar 11,home,East Los Angeles,L,2-1,2,1,1,win,20170311_l3a6,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Mar 16,home,Rio Hondo,W,9-6,9,6,3,win,20170316_5pbb,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Mar 18,home,Rio Hondo,L,17-4,17,4,13,win,20170318_joqb,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Mar 21,home,Mt. San Antonio,W,8-7,8,7,1,win,20170321_22yn,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Mar 23,home,Mt. San Antonio,L,6-1,6,1,5,win,20170323_n26l,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Mar 28,home,El Camino,L,14-3,14,3,11,win,20170328_c2mc,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Mar 30,home,El Camino,L,10-3,10,3,7,win,20170330_p3fk,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Apr 1,home,El Camino,L,2-1,2,1,1,win,20170401_1kl3,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Apr 4,home,Cerritos,L,4-0,4,0,4,win,20170404_3pcl,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Apr 6,home,Cerritos,L,6-2,6,2,4,win,20170406_kmwa,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Apr 8,home,Cerritos,L,8-4,8,4,4,win,20170408_p20i,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Apr 11,home,Fullerton,L,12-4,12,4,8,win,20170411_npdu,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Apr 13,home,Taft,L,8-7,8,7,1,win,20170413_4hsk,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Apr 15,home,West Hills Coalinga,W,9-8,9,8,1,win,20170415_h7d8,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Apr 18,home,Long Beach,L,1-0,1,0,1,win,20170418_0n9r,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Apr 20,home,Long Beach,L,8-7,8,7,1,win,20170420_kywp,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Apr 25,home,LA Harbor,L,8-0,8,0,8,win,20170425_czs7,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Apr 27,home,LA Harbor,W,11-9,11,9,2,win,20170427_mkgb,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
Apr 28,home,LA Harbor,W,9-8,9,8,1,win,20170428_o4z9,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,EC-Compton Center,eccomptoncenter,richardsamudiofnrl,Richard Samudio
