date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Shasta,L,10-5,10,5,5,win,20220128_au1a,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Cosumnes River,cosumnesriver,rudyrodriguezafrv,Rudy Rodriguez
Jan 29,home,Shasta,W,6-2,6,2,4,win,20220129_lc63,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Cosumnes River,cosumnesriver,rudyrodriguezafrv,Rudy Rodriguez
Feb 1,home,Contra Costa,W,27-4,27,4,23,win,20220201_sav0,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Cosumnes River,cosumnesriver,rudyrodriguezafrv,Rudy Rodriguez
Feb 3,home,Contra Costa,W,12-0,12,0,12,win,20220203_4r6r,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Cosumnes River,cosumnesriver,rudyrodriguezafrv,Rudy Rodriguez
Feb 4,home,Lassen,L,3-1,3,1,2,win,20220204_aqqh,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Cosumnes River,cosumnesriver,rudyrodriguezafrv,Rudy Rodriguez
Feb 5,home,Lassen,L,4-1,4,1,3,win,20220205_dp9s,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Cosumnes River,cosumnesriver,rudyrodriguezafrv,Rudy Rodriguez
Feb 12,home,Merced,L,7-5,7,5,2,win,20220212_v4sx,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Cosumnes River,cosumnesriver,rudyrodriguezafrv,Rudy Rodriguez
Feb 17,home,Los Medanos,L,9-2,9,2,7,win,20220217_06my,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Cosumnes River,cosumnesriver,rudyrodriguezafrv,Rudy Rodriguez
Feb 19,home,Mendocino,W,9-6,9,6,3,win,20220219_ybek,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Cosumnes River,cosumnesriver,rudyrodriguezafrv,Rudy Rodriguez
Feb 24,home,Mendocino,W,17-1,17,1,16,win,20220224_mj7f,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Cosumnes River,cosumnesriver,rudyrodriguezafrv,Rudy Rodriguez
