date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 25,home,West LA,W,12-4,12,4,8,win,20190125_b6zh,0,0,0,0,0.0,,,,0.00,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Jan 26,home,West LA,W,10-3,10,3,7,win,20190126_vtpr,0,0,0,0,0.0,,,,0.00,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Jan 31,home,Saddleback,,,,,7,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 1,home,Saddleback,W,8-3,8,3,5,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 1,home,Saddleback,W,2-1,2,1,1,win,20190201_v3gw,0,0,0,0,0.0,,,,0.00,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 5,home,Antelope Valley,L,5-2,5,2,3,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 7,home,LA Pierce,L,4-2,4,2,2,win,20190207_97b9,0,0,0,0,0.0,,,,0.00,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 8,home,LA Pierce,W,9-5,9,5,4,win,20190208_l40y,0,0,0,0,0.0,,,,0.00,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 12,home,East Los Angeles,L,1-0,1,0,1,win,20190212_arse,0,0,0,0,0.0,,,,0.00,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 14,home,LA Mission,,,,,1,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 16,home,LA Mission,,,,,1,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 19,home,Antelope Valley,W,18-0,18,0,18,win,20190219_grna,0,0,0,0,0.0,,,,0.00,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 21,home,Chaffey,,,,,18,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 23,home,Chaffey,L,11-8,11,8,3,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 23,home,Chaffey,W,6-2,6,2,4,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 27,home,Orange Coast,,,,,4,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 28,home,Orange Coast,,,,,4,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Feb 28,home,Orange Coast,,,,,4,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Mar 2,home,Cerro Coso,W,11-4,11,4,7,win,20190302_3gkm,0,0,0,0,0.0,,,,0.00,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Mar 4,home,Ventura,W,11-2,11,2,9,win,20190304_t8xk,0,0,0,0,0.0,,,,0.00,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Mar 8,home,Ventura,L,10-4,10,4,6,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
Mar 9,home,Allan Hancock,W,9-3,9,3,6,win,,,,,,,,,,,,,2019,,Santa Barbara,santabarbara,nicholastrifilettiphct,Nicholas Trifiletti
