date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 2,home,Cypress,W,9-5,9,5,4,win,20130202_z69p,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Ventura,ventura,scottmortonilrm,Scott Morton
Feb 7,home,Mt. San Antonio,L,12-4,12,4,8,win,20130207_zl4u,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Ventura,ventura,scottmortonilrm,Scott Morton
Feb 14,home,Citrus,L,18-17,18,17,1,win,20130214_inwk,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Ventura,ventura,scottmortonilrm,Scott Morton
Feb 22,home,East Los Angeles,L,14-5,14,5,9,win,20130222_620i,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Ventura,ventura,scottmortonilrm,Scott Morton
Feb 23,home,Santa Ana,L,7-3,7,3,4,win,20130223_grnt,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Ventura,ventura,scottmortonilrm,Scott Morton
Mar 5,home,Santa Barbara,W,2-1,2,1,1,win,20130305_izb5,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Ventura,ventura,scottmortonilrm,Scott Morton
Mar 16,home,LA Pierce,L,15-4,15,4,11,win,20130316_70oi,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Ventura,ventura,scottmortonilrm,Scott Morton
Mar 19,home,Cuesta,L,10-1,10,1,9,win,20130319_7u6q,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Ventura,ventura,scottmortonilrm,Scott Morton
Mar 22,home,Allan Hancock,L,2-0,2,0,2,win,20130322_08aa,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Ventura,ventura,scottmortonilrm,Scott Morton
Apr 6,home,Santa Barbara,L,7-3,7,3,4,win,20130406_0lbq,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Ventura,ventura,scottmortonilrm,Scott Morton
Apr 9,home,Santa Barbara,W,8-7,8,7,1,win,20130409_t36a,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Ventura,ventura,scottmortonilrm,Scott Morton
Apr 12,home,Glendale,L,6-0,6,0,6,win,20130412_4stq,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Ventura,ventura,scottmortonilrm,Scott Morton
