date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Apr 10,home,Canada,W,6-0,6,0,6,win,20210410_exlp,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,West Valley,westvalley,loganreulmanc2yz,Logan Reulman
Apr 13,home,Cabrillo,L,15-10,15,10,5,win,20210413_40p8,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,West Valley,westvalley,loganreulmanc2yz,Logan Reulman
Apr 15,home,Skyline,W,3-2,3,2,1,win,20210415_ync7,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,West Valley,westvalley,loganreulmanc2yz,Logan Reulman
Apr 17,home,Mission,L,5-3,5,3,2,win,20210417_xyi1,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,West Valley,westvalley,loganreulmanc2yz,Logan Reulman
Apr 22,home,Skyline,W,12-7,12,7,5,win,20210422_i9vc,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,West Valley,westvalley,loganreulmanc2yz,Logan Reulman
Apr 23,home,Skyline,W,10-0,10,0,10,win,20210423_4xxt,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,West Valley,westvalley,loganreulmanc2yz,Logan Reulman
Apr 29,home,Canada,W,11-8,11,8,3,win,20210429_1c0c,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,West Valley,westvalley,loganreulmanc2yz,Logan Reulman
May 1,home,Canada,W,15-8,15,8,7,win,20210501_tm5u,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,West Valley,westvalley,loganreulmanc2yz,Logan Reulman
May 6,home,San Mateo,W,10-9,10,9,1,win,20210506_el0g,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,West Valley,westvalley,loganreulmanc2yz,Logan Reulman
May 20,home,Canada,L,15-7,15,7,8,win,20210520_fb9t,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,West Valley,westvalley,loganreulmanc2yz,Logan Reulman
May 22,home,Canada,L,4-2,4,2,2,win,20210522_ca90,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,West Valley,westvalley,loganreulmanc2yz,Logan Reulman
May 25,home,Cabrillo,L,8-5,8,5,3,win,20210525_04vd,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,West Valley,westvalley,loganreulmanc2yz,Logan Reulman
