date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 5,home,Mendocino,L,6-4,6,4,2,win,20130205_2t4d,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Feb 8,home,Cosumnes River,L,8-1,8,1,7,win,20130208_j18k,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Feb 9,home,Cosumnes River,W,6-5,6,5,1,win,20130209_j3b4,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Feb 12,home,Mendocino,L,8-5,8,5,3,win,20130212_d2xb,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Feb 13,home,Contra Costa,W,5-2,5,2,3,win,20130213_ij3z,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Feb 15,home,Shasta,L,3-0,3,0,3,win,20130215_quc6,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Feb 16,home,Shasta,L,4-0,4,0,4,win,20130216_cqj3,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Feb 16,home,Shasta,L,7-4,7,4,3,win,20130216_vins,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Feb 21,home,San Diego Mesa,L,8-1,8,1,7,win,20130221_t3aq,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Feb 22,home,San Diego Mesa,L,15-4,15,4,11,win,20130222_2dto,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Feb 24,home,Laney,L,9-1,9,1,8,win,20130224_ydtc,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Feb 26,home,Gavilan,L,9-3,9,3,6,win,20130226_h7xj,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Feb 28,home,Chabot,L,14-2,14,2,12,win,20130228_bbei,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Mar 1,home,San Francisco,W,5-3,5,3,2,win,20130301_o819,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Mar 5,home,Cabrillo,W,7-2,7,2,5,win,20130305_qqj7,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Mar 7,home,Monterey,L,7-0,7,0,7,win,20130307_7n71,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Mar 9,home,Canada,L,3-0,3,0,3,win,20130309_xmcg,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Mar 12,home,San Mateo,L,12-2,12,2,10,win,20130312_3gx6,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Mar 16,home,Hartnell,L,5-2,5,2,3,win,20130316_u4xs,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Mar 19,home,De Anza,W,7-4,7,4,3,win,20130319_1l7o,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Mar 21,home,Canada,W,15-3,15,3,12,win,20130321_vkqm,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Mar 23,home,Cabrillo,L,12-3,12,3,9,win,20130323_3s16,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Mar 28,home,Ohlone,W,4-3,4,3,1,win,20130328_brl5,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Mar 29,home,San Francisco,W,4-3,4,3,1,win,20130329_srp4,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Apr 2,home,West Valley,L,13-3,13,3,10,win,20130402_i2kh,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Apr 4,home,Gavilan,L,6-3,6,3,3,win,20130404_i22u,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Apr 6,home,Monterey,L,6-4,6,4,2,win,20130406_v5op,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Apr 9,home,Mission,W,10-5,10,5,5,win,20130409_ld6s,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Apr 11,home,Hartnell,L,4-0,4,0,4,win,20130411_5xu4,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Apr 13,home,Gavilan,W,9-5,9,5,4,win,20130413_btno,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Apr 16,home,Cabrillo,L,10-9,10,9,1,win,20130416_howr,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Apr 18,home,Canada,L,11-3,11,3,8,win,20130418_i53g,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Apr 23,home,Monterey,L,8-4,8,4,4,win,20130423_gbbq,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
Apr 25,home,Ohlone,W,5-4,5,4,1,win,20130425_5mlc,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Skyline,skyline,coryfaubelv4gh,Cory Faubel
