date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Oxnard,W,16-1,16,1,15,win,20220127_6qg1,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,LA Valley,lavalley,jesusgarciaqv0l,Jesus Garcia
Jan 29,home,Oxnard,W,12-5,12,5,7,win,20220129_xcv0,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,LA Valley,lavalley,jesusgarciaqv0l,Jesus Garcia
Feb 3,home,Long Beach,L,11-10,11,10,1,win,20220203_taw5,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,LA Valley,lavalley,jesusgarciaqv0l,Jesus Garcia
Feb 4,home,LA Harbor,W,20-11,20,11,9,win,20220204_sv2f,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,LA Valley,lavalley,jesusgarciaqv0l,Jesus Garcia
Feb 11,home,Folsom Lake,L,7-6,7,6,1,win,20220211_qlht,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,LA Valley,lavalley,jesusgarciaqv0l,Jesus Garcia
Feb 18,home,LA Harbor,W,13-2,13,2,11,win,20220218_rum7,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,LA Valley,lavalley,jesusgarciaqv0l,Jesus Garcia
Feb 24,home,Palomar,L,6-3,6,3,3,win,20220224_cv2q,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,LA Valley,lavalley,jesusgarciaqv0l,Jesus Garcia
Mar 17,home,Citrus,L,16-6,16,6,10,win,20220317_fc7b,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,LA Valley,lavalley,jesusgarciaqv0l,Jesus Garcia
Mar 22,home,Bakersfield,W,6-5,6,5,1,win,20220322_njb4,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,LA Valley,lavalley,jesusgarciaqv0l,Jesus Garcia
Mar 26,home,Bakersfield,L,7-3,7,3,4,win,20220326_h5hz,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,LA Valley,lavalley,jesusgarciaqv0l,Jesus Garcia
