date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 30,home,LA Mission,W,6-0,6,0,6,win,20160130_zzxz,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Feb 2,home,El Camino-Compton Center,W,5-3,5,3,2,win,20160202_mol5,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Feb 9,home,Citrus,T,5-5,5,5,0,tie,20160209_ylqw,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Feb 11,home,Cypress,L,5-1,5,1,4,win,20160211_c8ni,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Feb 12,home,Palomar,L,4-3,4,3,1,win,20160212_ktxo,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Feb 13,home,Imperial Valley,W,3-1,3,1,2,win,20160213_530z,1,1,0,0,9.0,4,1,0,0.00,3,6,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Feb 16,home,El Camino,L,10-5,10,5,5,win,20160216_fdrg,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Feb 19,home,El Camino,L,11-7,11,7,4,win,20160219_xqff,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Feb 20,home,El Camino,L,5-2,5,2,3,win,20160220_m6a3,1,0,1,0,5.0,8,5,4,7.20,2,0,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Feb 23,home,Citrus,L,7-6,7,6,1,win,20160223_llre,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Mar 3,home,Rio Hondo,L,7-2,7,2,5,win,20160303_yy2t,1,0,1,0,2.2,7,6,4,13.50,2,0,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Mar 10,home,Barstow,W,19-5,19,5,14,win,20160310_wgxn,1,1,0,0,6.0,6,3,3,4.50,1,7,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Mar 17,home,Desert,W,8-6,8,6,2,win,20160317_959q,1,0,0,0,8.0,6,1,1,1.13,3,5,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Mar 22,home,Cerro Coso,W,11-1,11,1,10,win,20160322_vv3j,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Mar 24,home,Cerro Coso,W,22-5,22,5,17,win,20160324_o07k,1,1,0,0,5.1,7,5,2,3.38,2,3,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Mar 26,home,Cerro Coso,W,18-4,18,4,14,win,20160326_fsrp,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Mar 29,home,Rio Hondo,W,5-4,5,4,1,win,20160329_wlhx,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Mar 31,home,Rio Hondo,L,16-6,16,6,10,win,20160331_lheu,1,0,1,0,5.1,9,7,6,10.13,2,3,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Apr 5,home,Victor Valley,W,16-4,16,4,12,win,20160405_qd9b,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Apr 7,home,Victor Valley,W,4-1,4,1,3,win,20160407_7g3j,1,1,0,0,9.0,5,1,0,0.00,1,7,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Apr 21,home,Barstow,W,13-7,13,7,6,win,20160421_uc8r,1,1,0,0,7.0,7,2,2,2.57,1,8,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Apr 28,home,Chaffey,L,3-2,3,2,1,win,20160428_ovo8,1,0,1,0,8.0,6,3,3,3.38,2,9,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
Apr 29,home,Chaffey,L,8-2,8,2,6,win,20160429_c4vp,0,0,0,0,0.0,,,,0.00,,,2016,,San Bernardino,sanbernardino,chrisrocco8vcx,Chris Rocco
