date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Lassen,W,5-3,5,3,2,win,20120203_7enc,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Feb 4,home,Lassen,L,10-6,10,6,4,win,20120204_2ih8,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Feb 17,home,Feather River,L,14-2,14,2,12,win,20120217_p4dw,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Feb 18,home,Feather River,L,7-5,7,5,2,win,20120218_pvb6,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Feb 18,home,Feather River,L,10-5,10,5,5,win,20120218_wowf,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Feb 23,home,Butte,L,22-11,22,11,11,win,20120223_0dgu,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Mar 3,home,Los Medanos,L,17-8,17,8,9,win,20120303_q2g8,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Mar 6,home,Marin,L,5-2,5,2,3,win,20120306_dfsu,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Mar 8,home,Napa,L,4-1,4,1,3,win,20120308_bp2q,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Mar 10,home,Contra Costa,L,10-3,10,3,7,win,20120310_n3tk,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Mar 10,home,Contra Costa,W,6-5,6,5,1,win,20120310_dk5k,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Mar 22,home,Los Medanos,L,8-0,8,0,8,win,20120322_l2yb,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Mar 23,home,Napa,W,12-2,12,2,10,win,20120323_yee3,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Mar 26,home,Solano,L,14-5,14,5,9,win,20120326_2o2o,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Mar 29,home,Contra Costa,L,7-4,7,4,3,win,20120329_4ed9,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Apr 2,home,Mendocino,W,13-4,13,4,9,win,20120402_pn52,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Apr 3,home,Solano,L,18-2,18,2,16,win,20120403_aj05,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Apr 5,home,Solano,L,18-3,18,3,15,win,20120405_37bc,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Apr 9,home,Contra Costa,L,9-2,9,2,7,win,20120409_frrs,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Apr 14,home,Mendocino,W,16-15,16,15,1,win,20120414_piir,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Apr 19,home,Marin,W,7-6,7,6,1,win,20120419_imuc,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Apr 21,home,Marin,L,8-7,8,7,1,win,20120421_yh87,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Apr 24,home,Los Medanos,L,6-4,6,4,2,win,20120424_rilh,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
Apr 26,home,Los Medanos,L,5-4,5,4,1,win,20120426_yw79,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Yuba,yuba,kevindecker5dzf,Kevin Decker
