date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Apr 13,home,Fullerton,L,8-5,8,5,3,win,20210413_pouo,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Orange Coast,orangecoast,brendanguysg9t,Brendan Guy
Apr 15,home,Fullerton,W,16-7,16,7,9,win,20210415_pcei,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Orange Coast,orangecoast,brendanguysg9t,Brendan Guy
Apr 16,home,Fullerton,W,11-3,11,3,8,win,20210416_2toy,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Orange Coast,orangecoast,brendanguysg9t,Brendan Guy
Apr 20,home,Irvine Valley,W,7-6,7,6,1,win,20210420_8u96,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Orange Coast,orangecoast,brendanguysg9t,Brendan Guy
Apr 23,home,Irvine Valley,W,8-2,8,2,6,win,20210423_2vpv,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Orange Coast,orangecoast,brendanguysg9t,Brendan Guy
Apr 27,home,Golden West,W,13-12,13,12,1,win,20210427_dzqw,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Orange Coast,orangecoast,brendanguysg9t,Brendan Guy
May 4,home,Mt. San Antonio,L,16-7,16,7,9,win,20210504_sj91,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Orange Coast,orangecoast,brendanguysg9t,Brendan Guy
May 7,home,Mt. San Antonio,L,7-4,7,4,3,win,20210507_6jzn,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Orange Coast,orangecoast,brendanguysg9t,Brendan Guy
May 14,home,Saddleback,W,13-6,13,6,7,win,20210514_4tsd,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Orange Coast,orangecoast,brendanguysg9t,Brendan Guy
May 21,home,Cypress,W,9-1,9,1,8,win,20210521_jzrl,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Orange Coast,orangecoast,brendanguysg9t,Brendan Guy
May 25,home,Santa Ana,L,8-3,8,3,5,win,20210525_wlbn,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Orange Coast,orangecoast,brendanguysg9t,Brendan Guy
May 28,home,Santa Ana,W,8-0,8,0,8,win,20210528_xu0i,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Orange Coast,orangecoast,brendanguysg9t,Brendan Guy
