date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Fullerton,L,17-6,17,6,11,win,20170127_36im,0,0,0,0,4.0,7,5,2,4.50,2,1,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Feb 2,home,LA Pierce,W,9-2,9,2,7,win,20170202_psbq,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Feb 16,home,Cypress,L,6-0,6,0,6,win,20170216_aca2,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Feb 21,home,LA Valley,W,10-6,10,6,4,win,20170221_j0ie,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Feb 25,home,LA Harbor,W,7-3,7,3,4,win,20170225_yiqk,0,0,0,0,2.0,1,,,0.00,2,1,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Feb 25,home,LA Harbor,W,5-4,5,4,1,win,20170225_w252,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Mar 2,home,Citrus,L,9-4,9,4,5,win,20170302_76fr,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Mar 3,home,Citrus,L,5-2,5,2,3,win,20170303_j2nd,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Mar 4,home,Glendale,L,14-1,14,1,13,win,20170304_7tdi,0,0,0,0,2.0,4,2,2,9.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Mar 7,home,Cuesta,L,8-0,8,0,8,win,20170307_fm7b,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Mar 18,home,Allan Hancock,L,11-3,11,3,8,win,20170318_zfh8,0,0,0,0,1.2,2,1,1,5.40,3,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Mar 23,home,Santa Barbara,L,7-1,7,1,6,win,20170323_p8cx,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Mar 24,home,Santa Barbara,W,4-2,4,2,2,win,20170324_sibc,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Mar 25,home,Oxnard,W,4-3,4,3,1,win,20170325_waxt,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Mar 28,home,Oxnard,W,8-7,8,7,1,win,20170328_1xgt,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Mar 30,home,Cuesta,L,2-0,2,0,2,win,20170330_t0a5,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Apr 1,home,Cuesta,W,1-0,1,0,1,win,20170401_64tm,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Apr 4,home,Ventura,W,6-5,6,5,1,win,20170404_vbxf,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Apr 6,home,Ventura,W,6-5,6,5,1,win,20170406_r7st,0,1,0,0,4.0,1,,,0.00,1,3,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Apr 13,home,Golden West,L,1-0,1,0,1,win,20170413_x0hk,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Apr 14,home,Golden West,L,7-2,7,2,5,win,20170414_u434,0,0,0,0,1.0,2,1,,0.00,1,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Apr 15,home,Taft,L,9-5,9,5,4,win,20170415_rywr,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Apr 18,home,Allan Hancock,L,8-3,8,3,5,win,20170418_ynq2,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Apr 20,home,Santa Barbara,L,9-5,9,5,4,win,20170420_l13i,0,0,1,0,3.2,5,5,5,12.27,1,1,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Apr 21,home,Allan Hancock,L,4-3,4,3,1,win,20170421_bc9l,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Apr 22,home,Santa Barbara,W,7-5,7,5,2,win,20170422_5cup,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Apr 25,home,Oxnard,L,3-1,3,1,2,win,20170425_9hn1,0,0,0,0,0.0,,,,0.00,,,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
Apr 27,home,Oxnard,L,2-1,2,1,1,win,20170427_z2mx,0,0,0,0,3.0,3,1,1,3.00,2,2,2017,,Moorpark,moorpark,brennenmaylik7,Brennen May
