date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,San Diego Mesa,W,7-0,7,0,7,win,20230203_rga6,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Feb 7,home,Cerritos,W,8-3,8,3,5,win,20230207_khy7,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Feb 8,home,Glendale,W,6-3,6,3,3,win,20230208_izh3,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Feb 9,home,Glendale,L,5-3,5,3,2,win,20230209_vkus,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Feb 14,home,Fullerton,W,10-9,10,9,1,win,20230214_b38y,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Feb 17,home,Sequoias,L,4-3,4,3,1,win,20230217_560q,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Feb 18,home,Sequoias,L,15-8,15,8,7,win,20230218_rhq3,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Feb 19,home,Sequoias,W,8-3,8,3,5,win,20230219_b0qp,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Feb 22,home,Bakersfield,W,11-7,11,7,4,win,20230222_6yfa,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Feb 23,home,Bakersfield,W,13-2,13,2,11,win,20230223_rtbk,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 2,home,Citrus,W,12-4,12,4,8,win,20230302_rc57,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 3,home,West LA,W,16-3,16,3,13,win,20230303_p27l,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 4,home,Bakersfield,W,9-0,9,0,9,win,20230304_sjvt,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 7,home,Riverside,L,3-2,3,2,1,win,20230307_gt21,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 9,home,Riverside,L,17-9,17,9,8,win,20230309_6uoa,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 11,home,Riverside,L,19-4,19,4,15,win,20230311_zzbz,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 13,home,Cypress,W,10-3,10,3,7,win,20230313_ndge,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 17,home,Cypress,L,6-5,6,5,1,win,20230317_34ao,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 18,home,Cypress,W,3-1,3,1,2,win,20230318_ikhh,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 20,home,Santa Ana,W,6-4,6,4,2,win,20230320_zlqs,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 23,home,Santa Ana,L,8-2,8,2,6,win,20230323_2jit,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 25,home,Santa Ana,L,12-11,12,11,1,win,20230325_89dm,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 28,home,Saddleback,L,3-2,3,2,1,win,20230328_ff14,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Mar 31,home,Saddleback,L,2-1,2,1,1,win,20230331_my2z,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Apr 2,home,Saddleback,W,14-10,14,10,4,win,20230402_dkg3,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
Apr 4,home,Pasadena City,L,13-8,13,8,5,win,20230404_cpwx,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Golden West,goldenwest,dylanlina3uqu,Dylan Lina
