date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Canyons,W,6-2,6,2,4,win,20230127_7x3k,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Jan 28,home,Canyons,L,12-1,12,1,11,win,20230128_17a2,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Feb 1,home,Grossmont,W,6-0,6,0,6,win,20230201_wydf,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Feb 3,home,Rio Hondo,W,20-4,20,4,16,win,20230203_ncvj,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Feb 4,home,Moorpark,W,16-6,16,6,10,win,20230204_sd4p,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Feb 7,home,Palomar,W,3-2,3,2,1,win,20230207_2sah,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Feb 9,home,Southwestern,W,8-1,8,1,7,win,20230209_sszk,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Feb 15,home,Southwestern,W,8-4,8,4,4,win,20230215_0772,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Feb 16,home,Cuesta,L,4-3,4,3,1,win,20230216_p7e1,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Feb 17,home,Cuesta,W,8-3,8,3,5,win,20230217_d621,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Feb 21,home,San Diego Mesa,W,13-5,13,5,8,win,20230221_uhbw,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Feb 21,home,San Diego Mesa,W,5-3,5,3,2,win,20230221_2td7,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Feb 22,home,Southwestern,W,12-10,12,10,2,win,20230222_i9uc,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Feb 28,home,Palomar,L,8-2,8,2,6,win,20230228_3cuy,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Mar 3,home,Glendale,W,15-9,15,9,6,win,20230303_of2k,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Mar 7,home,Fullerton,W,9-3,9,3,6,win,20230307_40d5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Mar 9,home,Fullerton,W,3-0,3,0,3,win,20230309_1g0c,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Mar 11,home,Fullerton,W,14-0,14,0,14,win,20230311_75sf,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Mar 13,home,Santa Ana,W,11-4,11,4,7,win,20230313_e6h5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Mar 16,home,Santa Ana,L,11-6,11,6,5,win,20230316_e1ic,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Mar 17,home,Santa Ana,W,6-3,6,3,3,win,20230317_kyqx,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Mar 20,home,Orange Coast,W,16-11,16,11,5,win,20230320_61ma,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Mar 23,home,Orange Coast,L,9-8,9,8,1,win,20230323_0cqx,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Mar 25,home,Orange Coast,L,5-3,5,3,2,win,20230325_rmim,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Mar 28,home,Golden West,W,3-2,3,2,1,win,20230328_ff14,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Mar 31,home,Golden West,W,2-1,2,1,1,win,20230331_my2z,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Apr 2,home,Golden West,L,14-10,14,10,4,win,20230402_dkg3,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Apr 4,home,Sequoias,W,4-2,4,2,2,win,20230404_rzcm,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Apr 5,home,Sequoias,W,14-2,14,2,12,win,20230405_x5u4,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Apr 6,home,Sequoias,L,9-8,9,8,1,win,20230406_q4s8,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Apr 11,home,Cypress,L,10-7,10,7,3,win,20230411_q1fu,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Apr 13,home,Cypress,W,11-3,11,3,8,win,20230413_hkli,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Apr 15,home,Cypress,W,16-2,16,2,14,win,20230415_iel7,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Apr 18,home,Irvine Valley,W,7-5,7,5,2,win,20230418_yyqt,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
Apr 20,home,Irvine Valley,W,5-4,5,4,1,win,20230420_y038,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Saddleback,saddleback,jasonhefftcpek,Jason Hefft
