date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Apr 10,home,Marin,W,5-4,5,4,1,win,20210410_7yfk,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Santa Rosa,santarosa,jackgallagher12im,Jack Gallagher
Apr 17,home,Los Medanos,L,4-2,4,2,2,win,20210417_fa7f,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Santa Rosa,santarosa,jackgallagher12im,Jack Gallagher
Apr 23,home,Diablo Valley,W,13-1,13,1,12,win,20210423_6xke,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Santa Rosa,santarosa,jackgallagher12im,Jack Gallagher
Apr 30,home,Sierra,L,9-4,9,4,5,win,20210430_5ddi,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Santa Rosa,santarosa,jackgallagher12im,Jack Gallagher
May 7,home,Solano,W,10-2,10,2,8,win,20210507_c8sh,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Santa Rosa,santarosa,jackgallagher12im,Jack Gallagher
May 13,home,Marin,L,8-6,8,6,2,win,20210513_m6fa,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Santa Rosa,santarosa,jackgallagher12im,Jack Gallagher
May 14,home,Marin,W,3-1,3,1,2,win,20210514_61kh,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Santa Rosa,santarosa,jackgallagher12im,Jack Gallagher
May 14,home,Marin,W,6-2,6,2,4,win,20210514_ycnb,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Santa Rosa,santarosa,jackgallagher12im,Jack Gallagher
May 27,home,Diablo Valley,W,5-2,5,2,3,win,20210527_ycct,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Santa Rosa,santarosa,jackgallagher12im,Jack Gallagher
May 28,home,Diablo Valley,L,7-0,7,0,7,win,20210528_n9wx,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Santa Rosa,santarosa,jackgallagher12im,Jack Gallagher
