date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Apr 10  #,home,American River,,,,,20,win,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
Apr 17  #,home,Folsom Lake,,,,,20,win,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
Apr 23,home,American River,W,6-1,6,1,5,win,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
Apr 24,home,American River,L,6-4,6,4,2,win,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
Apr 30,home,Folsom Lake,W,4-3,4,3,1,win,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
May 1,home,Folsom Lake,W,6-4,6,4,2,win,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
May 7,home,Cosumnes River,W,5-4,5,4,1,win,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
May 8,home,Cosumnes River,W,19-12,19,12,7,win,20210508_1n1s,1,0,0,0,1.0,3,3,3,27.00,1,2,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
May 14,home,American River,W,7-0,7,0,7,win,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
May 15,home,American River,W,3-2,3,2,1,win,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
May 15,home,American River,L,7-6,7,6,1,win,20210515_is8c,1,0,0,0,4.0,3,1,1,2.25,0,6,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
May 21,home,Folsom Lake,T,3-3,3,3,0,tie,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
May 22,home,Folsom Lake,L,5-2,5,2,3,win,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
May 22,home,Folsom Lake,W,5-1,5,1,4,win,20210522_ic30,1,1,0,0,5.0,1,1,0,0.00,4,4,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
May 28,home,Cosumnes River,W,14-12,14,12,2,win,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
May 29,home,Cosumnes River,W,7-1,7,1,6,win,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
May 29,home,Cosumnes River,W,22-2,22,2,20,win,20210529_lu8l,1,1,0,0,4.0,3,2,2,4.50,1,6,2021,,Sacramento City,sacramentocity,coleeigenhuisgab5,Cole Eigenhuis
