date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 1,home,Southwestern,W,7-6,7,6,1,win,20220201_ln96,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Feb 3,home,Moorpark,W,7-4,7,4,3,win,20220203_9c2d,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Feb 4,home,Ventura,L,11-5,11,5,6,win,20220204_ip93,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Feb 15,home,Chaffey,W,9-2,9,2,7,win,20220215_kv8n,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Feb 17,home,Moorpark,W,13-3,13,3,10,win,20220217_etw6,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Feb 24,home,Glendale,L,9-3,9,3,6,win,20220224_ugc9,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Feb 26,home,Southwestern,L,5-0,5,0,5,win,20220226_1dv3,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Mar 1,home,Bakersfield,W,8-7,8,7,1,win,20220301_2g69,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Mar 19,home,Irvine Valley,W,18-5,18,5,13,win,20220319_5a75,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Mar 22,home,Orange Coast,W,11-0,11,0,11,win,20220322_jyoo,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Mar 31,home,Riverside,L,10-3,10,3,7,win,20220331_v0v1,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Apr 5,home,Santa Ana,L,12-0,12,0,12,win,20220405_skv8,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Apr 26,home,Saddleback,L,14-0,14,0,14,win,20220426_2if3,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Apr 28,home,Saddleback,L,20-1,20,1,19,win,20220428_5m5n,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
Apr 29,home,Saddleback,L,12-3,12,3,9,win,20220429_xcya,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Fullerton,fullerton,jacobmcclured21z,Jacob McClure
