date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 29,home,Long Beach,L,7-1,7,1,6,win,20220129_zzb0,0,0,0,0,1.0,1,1,1,9.00,,2,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 3,home,Cerritos,L,7-4,7,4,3,win,20220203_sf7r,0,0,0,0,0.2,,,,0.00,2,1,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 25,home,Mt. San Jacinto,W,11-2,11,2,9,win,20220225_d8k4,0,0,0,0,1.0,,,,0.00,,1,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 1,home,LA Valley,L,14-5,14,5,9,win,20220301_g9sq,0,0,0,0,1.0,,,,0.00,,,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 3,home,LA Valley,L,8-7,8,7,1,win,20220303_8ai6,0,0,0,0,3.0,3,1,,0.00,,3,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 10,home,Orange Coast,L,5-4,5,4,1,win,20220310_iidp,0,0,0,0,1.1,,,,0.00,,,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 12,home,Orange Coast,L,14-4,14,4,10,win,20220312_rnls,0,0,0,0,2.1,5,4,4,15.43,,1,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 17,home,Fullerton,L,7-2,7,2,5,win,20220317_x09d,0,0,0,0,1.0,2,,,0.00,,,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 25,home,Riverside,L,12-7,12,7,5,win,20220325_icci,0,0,0,0,1.0,1,1,1,9.00,3,1,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 12,home,LA Harbor,W,14-7,14,7,7,win,20220412_vetz,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 21,home,Santa Ana,L,8-2,8,2,6,win,20220421_hv4a,0,0,0,0,1.1,3,1,,0.00,,,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 23,home,Santa Ana,W,3-2,3,2,1,win,20220423_ajkf,1,0,0,0,5.0,1,2,2,3.60,2,2,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 28,home,Golden West,L,15-2,15,2,13,win,20220428_56km,1,0,1,0,1.1,8,5,5,33.75,0,2,2022,2021-22,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
