date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 4,home,Shasta,L,13-10,13,10,3,win,20120204_70rd,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Feb 8,home,Solano,W,11-4,11,4,7,win,20120208_zb5a,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Feb 9,home,Shasta,W,5-1,5,1,4,win,,,,,,,,,,,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Feb 10,home,Feather River,L,7-5,7,5,2,win,20120210_lohc,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Feb 11,home,Shasta,L,13-10,13,10,3,win,20120211_cbce,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Feb 14,home,Yuba,L,9-5,9,5,4,win,20120214_lpwm,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Feb 17,home,Hartnell,L,11-4,11,4,7,win,,,,,,,,,,,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Feb 18,home,Hartnell,W,7-2,7,2,5,win,20120218_9vby,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Feb 21,home,Mission,W,5-4,5,4,1,win,20120221_x9bu,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Feb 23,home,Mission,L,18-4,18,4,14,win,20120223_reit,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Feb 25,home,Mission,W,6-5,6,5,1,win,20120225_8vlj,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Feb 28,home,Solano,L,18-7,18,7,11,win,20120228_agwz,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Mar 6,home,San Joaquin  Delta,W,5-4,5,4,1,win,20120306_hz9r,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Mar 8,home,San Joaquin  Delta,L,6-2,6,2,4,win,20120308_7sg6,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
Mar 10,home,San Joaquin  Delta,L,8-1,8,1,7,win,20120310_npeu,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon
