date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Palomar,L,7-0,7,0,7,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Feb 4,home,Allan Hancock,W,14-6,14,6,8,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Feb 9,home,Fresno City,W,14-7,14,7,7,win,20120209_2fa7,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Feb 10,home,Ventura,W,8-6,8,6,2,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Feb 11,home,LA Pierce,W,7-3,7,3,4,win,20120211_10tq,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Feb 14,home,San Diego Mesa,W,11-6,11,6,5,win,20120214_6foo,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Feb 16,home,Cerritos,W,9-1,9,1,8,win,20120216_yh6a,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Feb 17,home,LA Harbor,W,13-7,13,7,6,win,20120217_6g57,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Feb 21,home,Compton,L,8-3,8,3,5,win,20120221_ttg7,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Feb 23,home,Palomar,W,11-6,11,6,5,win,20120223_nayh,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Feb 24,home,East Los Angeles,W,7-1,7,1,6,win,20120224_so4h,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Feb 25,home,Mt. San Antonio,W,5-2,5,2,3,win,20120225_pkea,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Feb 28,home,LA Pierce,W,2-1,2,1,1,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 1,home,Riverside,L,4-3,4,3,1,win,20120301_re4x,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 3,home,Fullerton,W,12-3,12,3,9,win,20120303_g1sv,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 6,home,Orange Coast,L,11-8,11,8,3,win,20120306_n85b,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 8,home,Irvine Valley,W,8-1,8,1,7,win,20120308_pot9,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 10,home,Cypress,L,7-6,7,6,1,win,20120310_g0da,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 13,home,Saddleback,W,10-4,10,4,6,win,20120313_243s,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 15,home,Golden West,W,7-2,7,2,5,win,20120315_1jk5,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 20,home,Riverside,L,6-2,6,2,4,win,20120320_vgit,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 22,home,Riverside,W,13-5,13,5,8,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 24,home,Fullerton,W,5-2,5,2,3,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 27,home,Fullerton,W,4-3,4,3,1,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 29,home,Orange Coast,L,7-5,7,5,2,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Mar 30,home,Orange Coast,W,7-6,7,6,1,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Apr 3,home,Mt. San Jacinto,W,6-4,6,4,2,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Apr 6,home,Pasadena,W,7-4,7,4,3,win,20120406_81ge,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Apr 10,home,Irvine Valley,W,7-2,7,2,5,win,20120410_tc1k,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Apr 12,home,Irvine Valley,W,6-5,6,5,1,win,20120412_awre,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Apr 14,home,Cypress,W,9-3,9,3,6,win,20120414_29b0,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Apr 17,home,Cypress,W,8-3,8,3,5,win,20120417_elsi,0,0,0,0,0.0,,,,0.00,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Apr 19,home,Saddleback,W,9-6,9,6,3,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Apr 20,home,Saddleback,W,3-1,3,1,2,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Apr 24,home,Golden West,W,12-3,12,3,9,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
Apr 26,home,Golden West,W,4-2,4,2,2,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
May 5,home,San Bernardino,W,4-3,4,3,1,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
May 6,home,San Bernardino,W,12-0,12,0,12,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
May 11,home,El Camino,W,9-3,9,3,6,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
May 12,home,Rio Hondo,L,5-1,5,1,4,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
May 12,home,El Camino,W,9-6,9,6,3,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
May 13,home,Rio Hondo,L,8-2,8,2,6,win,,,,,,,,,,,,,2012,,Santa Ana,santaana,brandonbaxteru87i,Brandon Baxter
