date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 6,home,Desert,W,5-2,5,2,3,win,20140206_1w82,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Feb 8,home,San Bernardino,L,7-3,7,3,4,win,20140208_4lue,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Feb 15,home,Fullerton,W,5-1,5,1,4,win,20140215_eeao,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Feb 20,home,Desert,W,5-0,5,0,5,win,20140220_ww67,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Feb 25,home,Mt. San Jacinto,W,13-2,13,2,11,win,20140225_gldt,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Feb 27,home,San Diego City,W,10-0,10,0,10,win,20140227_c8u2,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Mar 6,home,Imperial Valley,W,10-3,10,3,7,win,20140306_d3i3,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Mar 8,home,Grossmont,W,1-0,1,0,1,win,20140308_jiz1,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Mar 11,home,Southwestern,W,9-5,9,5,4,win,20140311_ycw2,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Mar 13,home,Southwestern,L,7-2,7,2,5,win,20140313_bdp3,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Mar 15,home,Southwestern,L,4-2,4,2,2,win,20140315_qt69,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Mar 18,home,Mt. San Jacinto,W,5-1,5,1,4,win,20140318_fqq9,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Mar 27,home,San Diego City,W,10-2,10,2,8,win,20140327_i1jh,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Mar 29,home,San Diego City,W,7-0,7,0,7,win,20140329_iag2,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Apr 15,home,Imperial Valley,W,14-1,14,1,13,win,20140415_s6k9,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
Apr 17,home,Imperial Valley,W,11-1,11,1,10,win,20140417_7toe,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
May 3,home,Allan Hancock,L,8-2,8,2,6,win,20140503_te4w,0,0,0,0,0.0,,,,0.00,,,2014,,Palomar,palomar,zachbonneau2g58,Zach Bonneau
