date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,West Valley,W,3-2,3,2,1,win,20120203_dwpl,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Feb 4,home,West Valley,L,14-1,14,1,13,win,20120204_cb65,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Feb 8,home,Skyline,W,7-3,7,3,4,win,20120208_ln82,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Feb 11,home,Yuba,W,13-1,13,1,12,win,20120211_1k7b,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Feb 14,home,Skyline,W,17-2,17,2,15,win,20120214_1shs,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Feb 24,home,Cabrillo,L,4-3,4,3,1,win,20120224_wb6q,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Feb 25,home,Cabrillo,W,8-3,8,3,5,win,20120225_ny6k,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Feb 28,home,West Valley,L,1-0,1,0,1,win,20120228_dtzc,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 2,home,Lassen,W,6-1,6,1,5,win,20120302_ax2q,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 3,home,Lassen,W,7-6,7,6,1,win,20120303_cbt8,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 3,home,Lassen,W,15-0,15,0,15,win,20120303_6mwn,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 6,home,American River,L,5-4,5,4,1,win,20120306_hz9r,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 8,home,American River,W,6-2,6,2,4,win,20120308_7sg6,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 10,home,American River,W,8-1,8,1,7,win,20120310_npeu,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 15,home,Modesto,W,14-4,14,4,10,win,20120315_x5yl,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 19,home,Modesto,W,8-7,8,7,1,win,20120319_pn9a,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 20,home,Diablo Valley,L,8-0,8,0,8,win,20120320_nbbv,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 23,home,Diablo Valley,L,4-2,4,2,2,win,20120323_q1zo,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 28,home,Modesto,L,10-6,10,6,4,win,20120328_4rnr,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 29,home,Sacramento City,W,3-2,3,2,1,win,20120329_zawk,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Mar 30,home,Sacramento City,L,4-3,4,3,1,win,20120330_15wi,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Apr 3,home,Cosumnes River,L,7-6,7,6,1,win,20120403_32gd,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Apr 5,home,Cosumnes River,L,7-3,7,3,4,win,20120405_ft5r,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Apr 7,home,Cosumnes River,W,7-2,7,2,5,win,20120407_hi9d,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
Apr 26,home,Sacramento City,W,7-6,7,6,1,win,20120426_y6q5,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,San Joaquin  Delta,sanjoaquindelta,spencerfranceschetti5han,Spencer Franceschetti
