date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 25,home,Sacramento City,L,8-7,8,7,1,win,20190125_x706,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Jan 26,home,Sacramento City,W,9-5,9,5,4,win,20190126_qsvv,1,0,0,0,4.0,3,2,2,4.50,6,1,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Jan 31,home,Merced,T,4-4,4,4,0,tie,20190131_0mua,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 5,home,Sacramento City,L,10-2,10,2,8,win,20190205_2s4e,1,0,0,0,5.0,3,1,1,1.80,5,4,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 7,home,San Mateo,L,9-1,9,1,8,win,20190207_q493,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 9,home,Santa Rosa,L,14-2,14,2,12,win,,,,,,,,,,,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 12,home,Santa Rosa,L,10-4,10,4,6,win,20190212_kjmv,1,0,0,0,5.0,1,0,0,0.00,6,4,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 14,home,Shasta,,,,,6,win,,,,,,,,,,,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 15,home,Laney,L,11-7,11,7,4,win,20190215_4sxu,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 16,home,Shasta,W,9-5,9,5,4,win,20190216_ld0f,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 16,home,Shasta,W,11-10,11,10,1,win,20190216_xd2p,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 19,home,Laney,L,5-0,5,0,5,win,20190219_uq1l,1,0,1,0,8.0,6,4,4,4.50,1,3,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 21,home,Laney,T,8-8,8,8,0,tie,20190221_yzqm,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 23,home,Contra Costa,W,11-10,11,10,1,win,20190223_mmf9,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 26,home,Chabot,L,10-5,10,5,5,win,20190226_ufh7,1,0,1,0,6.0,8,4,3,4.50,3,5,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Feb 28,home,West Valley,W,6-3,6,3,3,win,20190228_e5nv,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Mar 3,home,De Anza,W,16-7,16,7,9,win,20190303_25xt,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Mar 4,home,Monterey Peninsula,W,6-3,6,3,3,win,20190304_30yd,0,0,0,0,2.0,,,,0.00,,5,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Mar 7,home,Monterey Peninsula,W,3-0,3,0,3,win,20190307_lrp5,1,1,0,0,8.0,3,0,0,0.00,2,7,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Mar 10,home,Monterey Peninsula,L,5-2,5,2,3,win,20190310_uglf,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Mar 12,home,Hartnell,L,6-3,6,3,3,win,20190312_qn8o,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Mar 14,home,Hartnell,L,6-4,6,4,2,win,20190314_06uk,1,0,1,0,7.0,6,3,2,2.57,4,5,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Mar 16,home,Hartnell,L,3-2,3,2,1,win,,,,,,,,,,,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Mar 19,home,Gavilan,W,11-0,11,0,11,win,20190319_lfgg,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Mar 21,home,Gavilan,W,13-5,13,5,8,win,20190321_loly,1,1,0,0,6.0,9,4,3,4.50,1,2,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Mar 23,home,Gavilan,W,19-6,19,6,13,win,,,,,,,,,,,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Mar 26,home,San Francisco,W,6-5,6,5,1,win,20190326_bvq0,0,1,0,0,1.0,3,4,2,18.00,,2,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Mar 30,home,Mission,L,11-4,11,4,7,win,20190330_1rom,1,0,1,0,3.1,6,8,7,18.90,3,2,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Apr 3,home,Skyline,W,3-0,3,0,3,win,,,,,,,,,,,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Apr 4,home,Skyline,L,6-5,6,5,1,win,20190404_ucxi,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Apr 6,home,Skyline,L,7-0,7,0,7,win,20190406_fj2f,1,0,1,0,4.0,8,5,5,11.25,5,2,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Apr 9,home,Ohlone,L,9-5,9,5,4,win,,,,,,,,,,,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Apr 11,home,Ohlone,W,6-4,6,4,2,win,20190411_4hzp,0,1,0,0,6.0,4,1,1,1.50,3,8,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Apr 13,home,Ohlone,L,8-6,8,6,2,win,20190413_bloj,0,0,0,0,0.0,,,,0.00,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Apr 17,home,Contra Costa,W,7-6,7,6,1,win,20190417_6k9i,0,0,0,1,1.0,,,,0.00,3,2,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Apr 20,home,Contra Costa,W,11-6,11,6,5,win,,,,,,,,,,,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Apr 23,home,Cabrillo,L,18-8,18,8,10,win,20190423_54ju,1,0,1,0,3.0,9,7,5,15.00,3,1,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Apr 25,home,Cabrillo,L,7-3,7,3,4,win,,,,,,,,,,,,,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
Apr 26,home,Cabrillo,W,9-8,9,8,1,win,20190426_rhdo,0,0,0,1,2.0,4,2,2,9.00,1,1,2019,,Canada,canada,evanyedinakqy72,Evan Yedinak
