date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 4,home,Ohlone,L,14-0,14,0,14,win,20160204_xcjl,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Folsom Lake,folsomlake,fpsantangelojrn0gu,F.P. Santangelo Jr.
Feb 9,home,Sierra,L,4-2,4,2,2,win,20160209_0w8k,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Folsom Lake,folsomlake,fpsantangelojrn0gu,F.P. Santangelo Jr.
Feb 16,home,Gavilan,W,14-3,14,3,11,win,20160216_9egn,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Folsom Lake,folsomlake,fpsantangelojrn0gu,F.P. Santangelo Jr.
Feb 19,home,Monterey,W,15-8,15,8,7,win,20160219_aew7,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Folsom Lake,folsomlake,fpsantangelojrn0gu,F.P. Santangelo Jr.
Feb 20,home,Monterey,L,4-1,4,1,3,win,20160220_4yj8,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Folsom Lake,folsomlake,fpsantangelojrn0gu,F.P. Santangelo Jr.
Feb 27,home,LA Valley,L,2-0,2,0,2,win,20160227_q4xc,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Folsom Lake,folsomlake,fpsantangelojrn0gu,F.P. Santangelo Jr.
Mar 9,home,Marin,W,6-5,6,5,1,win,20160309_pi7i,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Folsom Lake,folsomlake,fpsantangelojrn0gu,F.P. Santangelo Jr.
Mar 15,home,Yuba,L,3-2,3,2,1,win,20160315_n7jc,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Folsom Lake,folsomlake,fpsantangelojrn0gu,F.P. Santangelo Jr.
Mar 16,home,Solano,L,10-0,10,0,10,win,20160316_l4fc,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Folsom Lake,folsomlake,fpsantangelojrn0gu,F.P. Santangelo Jr.
Mar 17,home,Yuba,L,3-2,3,2,1,win,20160317_p96d,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Folsom Lake,folsomlake,fpsantangelojrn0gu,F.P. Santangelo Jr.
