date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 29,home,Los Medanos,L,6-3,6,3,3,win,20150129_l96f,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Jan 31,home,Los Medanos,L,7-6,7,6,1,win,20150131_0c8i,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Feb 3,home,Monterey,L,10-8,10,8,2,win,20150203_m45h,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Feb 5,home,Monterey,W,1-0,1,0,1,win,20150205_85pr,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Feb 10,home,Mission,T,2-2,2,2,0,tie,20150210_6vfm,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Feb 12,home,Reedley,W,2-1,2,1,1,win,20150212_2h76,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Feb 13,home,Redwoods,L,16-3,16,3,13,win,20150213_ze0p,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Feb 14,home,Contra Costa,W,14-4,14,4,10,win,20150214_2yw8,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Feb 17,home,West Valley,W,7-4,7,4,3,win,20150217_b109,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Feb 21,home,West Valley,L,7-2,7,2,5,win,20150221_zm3y,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Mar 3,home,American River,L,2-1,2,1,1,win,20150303_twxj,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Mar 5,home,San Joaquin  Delta,L,3-0,3,0,3,win,20150305_0qyx,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Mar 7,home,Sacramento City,W,6-5,6,5,1,win,20150307_fuom,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Mar 10,home,Diablo Valley,L,8-7,8,7,1,win,20150310_mzzp,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Mar 12,home,Diablo Valley,L,5-4,5,4,1,win,20150312_w259,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Mar 14,home,Diablo Valley,L,8-6,8,6,2,win,20150314_t7tq,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Mar 26,home,San Joaquin  Delta,L,10-4,10,4,6,win,20150326_k1ue,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Mar 28,home,San Joaquin  Delta,L,3-1,3,1,2,win,20150328_iubq,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Mar 31,home,American River,L,3-2,3,2,1,win,20150331_sa3d,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Apr 14,home,Santa Rosa,L,5-1,5,1,4,win,20150414_55r1,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Apr 21,home,Sacramento City,L,6-0,6,0,6,win,20150421_t32i,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Apr 23,home,Sacramento City,L,5-4,5,4,1,win,20150423_kihm,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
Apr 24,home,Sacramento City,L,7-4,7,4,3,win,20150424_cyky,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,Modesto,modesto,stefanaguilar0m18,Stefan Aguilar
