date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 31,home,American River,W,22-12,22,12,10,win,20190131_nye4,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Feb 1,home,Sierra,L,21-3,21,3,18,win,20190201_u5be,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Feb 9,home,Skyline,L,11-9,11,9,2,win,20190209_22pi,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Feb 12,home,Yuba,L,8-3,8,3,5,win,20190212_yx1c,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Feb 16,home,Canada,L,9-5,9,5,4,win,20190216_ld0f,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Feb 16,home,Canada,L,11-10,11,10,1,win,20190216_xd2p,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Feb 22,home,Feather River,L,13-5,13,5,8,win,20190222_wj79,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Feb 23,home,Feather River,L,13-6,13,6,7,win,20190223_9zpc,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Mar 1,home,Siskiyous,L,12-3,12,3,9,win,20190301_jja7,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Mar 1,home,Siskiyous,L,10-9,10,9,1,win,20190301_sg0e,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Mar 11,home,Lassen,L,18-8,18,8,10,win,20190311_355b,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Mar 15,home,Redwoods,W,6-5,6,5,1,win,20190315_8yf9,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Mar 21,home,Butte,L,18-4,18,4,14,win,20190321_6al8,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Mar 24,home,Butte,L,14-4,14,4,10,win,20190324_ro4b,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Mar 30,home,Feather River,L,2-1,2,1,1,win,20190330_lbyw,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Mar 30,home,Feather River,L,12-2,12,2,10,win,20190330_14ud,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Mar 31,home,Feather River,L,8-2,8,2,6,win,20190331_o4gv,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Apr 9,home,Siskiyous,L,4-2,4,2,2,win,20190409_7ix2,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Apr 12,home,Lassen,W,5-2,5,2,3,win,20190412_a3rs,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Apr 13,home,Lassen,L,9-6,9,6,3,win,20190413_r9w6,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Apr 13,home,Lassen,L,10-3,10,3,7,win,20190413_j8xv,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Apr 16,home,Siskiyous,W,10-3,10,3,7,win,20190416_emjm,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Apr 16,home,Siskiyous,L,10-5,10,5,5,win,20190416_4qsh,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Apr 17,home,Sierra,L,13-3,13,3,10,win,20190417_2meb,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Apr 19,home,Redwoods,L,11-4,11,4,7,win,20190419_lme0,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Apr 20,home,Redwoods,L,7-5,7,5,2,win,20190420_1m69,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
Apr 24,home,Butte,L,16-9,16,9,7,win,20190424_iu3r,0,0,0,0,0.0,,,,0.00,,,2019,,Shasta,shasta,jacksononealndzg,Jackson O'Neal
