date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 2,home,Ohlone,W,9-8,9,8,1,win,20130202_vf39,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Feb 8,home,Shasta,W,6-2,6,2,4,win,20130208_6cb5,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Feb 9,home,Feather River,W,2-1,2,1,1,win,20130209_jvo4,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Feb 12,home,Los Medanos,W,7-5,7,5,2,win,20130212_rhci,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Feb 23,home,Chabot,L,10-1,10,1,9,win,20130223_ah7f,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Mar 2,home,Reedley,W,5-4,5,4,1,win,20130302_4y1m,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Mar 7,home,Diablo Valley,W,5-3,5,3,2,win,20130307_j5yw,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Mar 14,home,Sacramento City,W,19-4,19,4,15,win,20130314_qxco,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Mar 19,home,Cosumnes River,W,13-0,13,0,13,win,20130319_taab,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Mar 23,home,Cosumnes River,W,2-1,2,1,1,win,20130323_bxmn,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Mar 28,home,Modesto,W,7-5,7,5,2,win,20130328_vzif,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Apr 6,home,Santa Rosa,L,5-2,5,2,3,win,20130406_bpah,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Apr 11,home,San Joaquin  Delta,L,11-4,11,4,7,win,20130411_wfz3,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Apr 18,home,American River,W,3-1,3,1,2,win,20130418_m9ei,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Apr 20,home,American River,W,19-7,19,7,12,win,20130420_6ams,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
Apr 26,home,Sacramento City,W,5-4,5,4,1,win,20130426_uif9,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
May 3,home,Sequoias,W,15-3,15,3,12,win,20130503_jb7l,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
May 11,home,Cabrillo,W,5-3,5,3,2,win,20130511_sduo,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
May 12,home,Feather River,L,7-1,7,1,6,win,20130512_k11i,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Sierra,sierra,mikeynantzeg7co,Mikey Nantze
